age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
89,male,6215.0,1930.0,60,214,97,1
39,male,3510.0,1940.0,210,142,67,3
32,female,1035.0,1860.0,175,236,23,1
79,female,8920.0,2095.0,88,304,70,4
42,male,6225.0,2295.0,30,411,45,2
18,male,4825.0,1755.0,30,359,25,1
85,male,6220.0,2525.0,204,388,33,5
81,female,3040.0,2180.0,69,258,125,1
66,male,2545.0,2160.0,137,278,71,3
51,male,3515.0,2450.0,164,239,62,1
56,male,8920.0,2795.0,98,385,131,2
38,male,6225.0,1995.0,160,251,52,2
25,male,4815.0,2150.0,220,237,25,6
62,female,3530.0,2075.0,72,184,90,4
63,male,3025.0,1755.0,113,241,60,4
87,female,3535.0,1835.0,79,106,116,6
53,female,1035.0,2210.0,220,154,60,3
58,female,6535.0,1380.0,58,273,20,6
71,female,2515.0,2000.0,146,335,20,5
77,male,1030.0,1905.0,150,236,62,3
54,male,9730.0,1965.0,220,151,20,5
79,male,5615.0,2485.0,219,290,20,3
27,male,1815.0,1925.0,138,194,64,2
87,male,1045.0,1590.0,149,169,31,4
29,female,5020.0,2070.0,108,196,101,4
75,female,9730.0,1390.0,51,256,26,10
71,male,3515.0,1985.0,84,188,112,2
23,male,3510.0,2315.0,90,237,116,0
22,male,4815.0,2720.0,220,195,66,4
38,male,9710.0,2070.0,51,186,177,2
25,other,5630.0,2430.0,220,80,134,7
85,female,3025.0,1525.0,132,174,39,6
63,male,1825.0,1950.0,74,280,66,3
27,male,9710.0,2330.0,75,379,41,2
56,female,1035.0,2105.0,76,225,111,4
38,female,3515.0,1630.0,185,105,45,2
72,male,1035.0,2385.0,55,431,20,3
51,female,2545.0,1955.0,66,349,68,5
82,male,4825.0,2665.0,150,470,35,6
88,male,4815.0,1590.0,65,258,46,3
74,female,1825.0,1940.0,39,252,87,1
39,female,4825.0,2110.0,220,213,20,2
33,female,6225.0,2085.0,64,376,34,3
42,male,3025.0,2345.0,69,439,37,1
27,male,9710.0,2315.0,208,245,93,2
57,female,5630.0,1645.0,98,274,20,3
22,female,3025.0,1895.0,161,94,106,3
64,female,3515.0,1945.0,41,231,108,5
20,male,1025.0,1925.0,46,369,33,3
58,male,4820.0,2130.0,30,334,86,1
21,male,1035.0,2390.0,38,314,100,3
87,male,2015.0,1810.0,52,182,77,7
81,male,3515.0,1955.0,56,282,66,9
64,female,5025.0,1415.0,43,297,20,4
54,male,3035.0,2020.0,41,412,23,5
62,male,5025.0,2095.0,180,333,20,3
56,male,1045.0,2455.0,71,392,54,3
55,male,9730.0,2795.0,220,332,20,3
49,male,5620.0,2750.0,157,347,42,1
28,female,9735.0,2030.0,201,94,61,3
84,female,4820.0,1410.0,41,96,85,2
24,female,1030.0,2180.0,127,207,92,2
40,other,6210.0,2385.0,30,255,149,8
60,male,3550.0,2120.0,176,249,35,10
28,male,5045.0,2185.0,216,268,61,4
19,female,5015.0,2710.0,87,571,75,2
64,female,3035.0,2230.0,132,409,20,4
57,female,4820.0,2020.0,86,173,105,1
80,female,5620.0,2225.0,56,310,81,9
70,male,3025.0,1945.0,141,262,20,6
84,female,5630.0,2250.0,86,402,20,3
51,female,3515.0,1965.0,174,272,45,3
43,male,3535.0,2495.0,36,371,102,3
62,male,1035.0,2415.0,118,358,43,3
25,male,5620.0,2570.0,68,485,20,5
44,female,1825.0,1790.0,30,441,20,3
88,male,3025.0,1955.0,30,376,93,8
79,male,6210.0,2200.0,162,318,20,5
57,male,5610.0,2685.0,148,571,20,4
32,female,5620.0,2430.0,113,393,20,7
69,female,1825.0,1410.0,64,243,33,4
28,female,9735.0,2165.0,57,296,85,2
80,female,5645.0,1735.0,119,251,48,4
84,male,9710.0,1985.0,203,170,66,3
53,male,1815.0,2215.0,100,381,28,6
31,female,5025.0,2045.0,110,348,20,2
65,male,9730.0,2095.0,81,167,91,1
89,male,3515.0,1930.0,58,223,114,5
79,male,5035.0,2380.0,68,219,116,2
27,female,1030.0,2025.0,175,272,34,4
25,male,1030.0,1935.0,30,401,40,4
28,male,3515.0,1860.0,30,428,20,7
70,male,1825.0,1815.0,96,326,20,4
85,female,6210.0,1870.0,32,419,24,6
36,female,6535.0,1635.0,74,247,24,1
47,male,3035.0,2225.0,173,385,20,5
35,female,3540.0,1810.0,115,178,95,2
82,male,6225.0,1605.0,78,228,38,4
43,male,6210.0,2215.0,35,382,67,3
85,female,4815.0,1750.0,96,213,51,3
49,male,4820.0,2175.0,72,392,26,2
30,female,3515.0,1910.0,35,318,28,2
41,male,5010.0,2565.0,60,469,29,1
58,male,1035.0,2435.0,71,426,77,1
40,female,5645.0,1390.0,76,263,39,4
50,female,3540.0,1930.0,136,300,20,2
35,male,3025.0,2220.0,30,331,84,3
85,female,1035.0,1695.0,34,284,49,1
36,male,6225.0,2080.0,87,392,39,1
71,male,4815.0,2225.0,69,358,41,3
53,female,5035.0,2135.0,63,329,93,1
68,male,9730.0,2025.0,80,262,57,6
64,female,1035.0,2075.0,92,346,20,4
68,male,1815.0,2095.0,112,259,49,3
43,male,2015.0,2060.0,154,244,41,2
53,female,1035.0,1805.0,30,180,108,4
63,female,3025.0,2280.0,32,264,101,1
59,male,2515.0,2370.0,147,366,33,5
73,female,3035.0,2550.0,220,323,20,4
56,male,6535.0,1695.0,189,261,20,7
62,male,1825.0,1815.0,174,282,20,4
67,male,9720.0,2095.0,202,178,72,2
33,female,5630.0,1920.0,53,310,59,2
77,female,1035.0,1345.0,220,158,36,6
18,female,3510.0,2710.0,90,439,54,0
19,male,1815.0,2495.0,220,172,69,1
40,male,8910.0,2155.0,69,347,43,2
84,male,3535.0,2205.0,94,282,53,3
22,male,9710.0,2600.0,102,439,20,3
21,male,3040.0,2515.0,53,365,115,3
18,female,1030.0,2380.0,212,272,30,2
86,male,1825.0,2420.0,122,301,61,3
18,female,9710.0,2235.0,160,281,62,1
71,female,2545.0,2205.0,122,273,64,7
46,female,5630.0,2420.0,120,408,39,3
89,male,4825.0,2230.0,36,443,29,4
58,male,6535.0,1985.0,220,212,20,0
83,male,5045.0,2350.0,92,458,20,2
19,male,3025.0,2665.0,66,214,151,1
87,female,5630.0,1870.0,52,229,100,6
82,male,9710.0,2220.0,113,147,109,5
72,male,5620.0,2040.0,57,317,93,2
80,male,9720.0,2050.0,30,156,121,3
50,male,1825.0,1855.0,192,219,32,6
73,male,5610.0,2645.0,206,358,42,5
20,male,5045.0,2185.0,216,233,48,3
57,male,5610.0,2340.0,220,275,73,6
66,male,9735.0,2270.0,57,195,145,2
26,female,1030.0,2190.0,85,239,85,1
75,female,4815.0,1950.0,30,380,56,3
53,female,1035.0,2300.0,207,214,63,6
61,male,4815.0,1935.0,30,373,20,0
20,male,3025.0,2400.0,220,288,22,3
84,female,5635.0,1555.0,74,199,53,5
39,female,5620.0,1475.0,89,225,33,3
49,female,5645.0,1930.0,220,208,43,5
24,male,5020.0,2370.0,220,270,20,6
48,female,1030.0,1760.0,71,199,59,3
46,female,4820.0,2100.0,62,343,30,4
30,male,5635.0,2370.0,212,272,73,4
55,male,1030.0,2115.0,107,241,75,2
43,female,2015.0,2070.0,168,170,55,5
50,other,5615.0,2010.0,82,270,47,5
33,male,9730.0,2305.0,152,344,20,0
51,female,5630.0,1805.0,30,295,44,0
29,female,2545.0,2350.0,30,352,43,4
53,male,5635.0,2415.0,212,367,32,5
27,female,9710.0,2200.0,119,351,26,4
18,male,1030.0,1895.0,80,180,102,5
84,female,9710.0,1890.0,48,302,55,4
59,male,5645.0,2390.0,136,402,20,7
56,male,3035.0,2455.0,220,263,39,3
30,male,5020.0,1910.0,220,200,21,6
21,male,2015.0,2400.0,220,259,93,2
60,female,5630.0,2300.0,30,320,107,10
89,other,4810.0,1870.0,56,370,28,2
35,female,5610.0,2230.0,100,357,39,4
47,female,4825.0,2080.0,220,217,23,2
77,male,1030.0,1810.0,80,146,109,0
19,other,4820.0,1695.0,192,127,69,2
41,female,5025.0,1655.0,179,243,20,3
63,female,1045.0,1480.0,97,190,34,4
18,male,3025.0,2240.0,128,398,20,5
50,male,3540.0,2160.0,216,272,20,3
84,male,2545.0,2630.0,54,372,131,5
66,male,3025.0,1995.0,220,236,20,2
82,female,3515.0,1800.0,194,179,27,6
72,female,6225.0,1625.0,30,332,42,5
67,female,9730.0,1880.0,136,290,33,3
78,male,8920.0,2370.0,220,263,51,2
70,female,5015.0,1750.0,181,237,20,3
56,male,1045.0,2435.0,220,266,25,1
35,female,5610.0,2450.0,73,444,29,5
89,female,4815.0,1760.0,96,262,45,2
39,male,8910.0,2180.0,68,347,43,0
51,male,4815.0,2620.0,220,275,25,4
56,female,4825.0,2370.0,220,282,30,1
38,male,5645.0,2425.0,63,503,23,2
72,male,4825.0,2155.0,79,370,29,3
49,male,4820.0,1895.0,65,275,82,1
40,male,3025.0,2260.0,33,347,58,4
72,female,9720.0,1675.0,43,191,110,1
87,male,1035.0,2315.0,134,283,70,7
60,female,9730.0,1625.0,57,291,22,4
86,male,9735.0,2090.0,57,310,86,5
62,female,1030.0,2300.0,30,306,81,2
68,female,3530.0,2070.0,94,218,123,3
30,female,5635.0,2105.0,199,299,20,3
48,male,1045.0,2095.0,56,256,93,1
64,male,6210.0,2195.0,105,338,43,6
56,female,1025.0,2415.0,130,392,39,4
72,male,9720.0,1945.0,78,237,89,1
33,other,5635.0,2680.0,160,372,37,3
19,female,9720.0,1960.0,53,227,84,4
64,female,8920.0,2015.0,158,272,32,5
30,female,5645.0,2545.0,206,330,42,3
50,female,4820.0,1620.0,53,250,63,2
79,female,6215.0,1645.0,31,290,62,4
55,female,3025.0,1355.0,75,157,48,3
28,female,5035.0,2435.0,144,354,71,4
49,male,3040.0,2220.0,117,431,20,5
88,female,1825.0,1950.0,110,231,82,5
54,male,3035.0,1900.0,70,413,20,6
68,female,5620.0,1715.0,77,219,57,3
62,female,1030.0,2145.0,202,116,78,1
27,male,3515.0,1890.0,38,262,86,2
29,male,1030.0,1935.0,30,383,76,1
29,female,5645.0,1905.0,129,260,20,2
26,female,3510.0,1255.0,56,250,31,0
49,male,3535.0,2440.0,120,215,116,4
25,female,3035.0,2545.0,207,343,44,5
62,female,3540.0,1595.0,166,209,20,4
20,female,4810.0,1615.0,75,132,78,4
57,male,3025.0,1785.0,55,321,41,0
41,male,5035.0,2080.0,85,269,78,1
21,male,9710.0,2285.0,117,339,43,1
31,female,5610.0,2170.0,143,221,62,5
42,male,8910.0,2655.0,116,331,98,5
86,female,3515.0,1785.0,194,80,53,6
39,female,5020.0,2325.0,193,321,30,4
52,female,5010.0,1960.0,56,272,82,0
69,male,3025.0,1890.0,70,320,37,1
69,male,1030.0,1950.0,78,298,20,7
42,female,1030.0,1760.0,52,236,52,4
35,female,3040.0,2080.0,201,234,52,1
88,female,5045.0,1710.0,30,296,44,7
72,female,3025.0,1515.0,178,185,39,1
80,male,4815.0,2050.0,30,248,92,3
62,male,1825.0,1815.0,122,306,20,4
26,male,5015.0,2570.0,220,279,20,9
71,other,9710.0,1935.0,74,104,112,2
72,male,3510.0,1770.0,80,197,46,5
38,male,2015.0,2485.0,96,398,47,5
62,female,2015.0,2405.0,106,370,60,3
84,male,9730.0,2030.0,64,308,84,2
88,female,5620.0,1985.0,204,118,61,3
79,female,3510.0,1885.0,97,232,82,5
60,male,5015.0,1965.0,30,387,20,5
73,male,5610.0,2415.0,45,401,29,2
62,female,6225.0,1990.0,86,392,20,6
54,female,3515.0,2025.0,53,321,68,2
89,male,3515.0,2085.0,102,346,20,1
57,female,4820.0,1380.0,102,205,20,4
40,male,3515.0,2350.0,220,194,20,4
73,female,6215.0,1680.0,76,316,20,4
38,male,1025.0,2070.0,83,397,20,6
56,male,3535.0,2450.0,48,239,158,1
26,female,3540.0,1815.0,97,218,57,2
79,male,5035.0,2290.0,108,251,79,2
74,female,5635.0,1890.0,47,264,95,1
38,male,5645.0,2400.0,220,334,32,4
19,female,5635.0,2055.0,106,392,20,0
58,male,3515.0,2625.0,175,330,20,0
35,female,5610.0,2450.0,73,458,20,5
68,male,1025.0,2135.0,82,438,20,5
54,male,4815.0,2020.0,81,310,31,3
66,male,1825.0,2275.0,142,231,83,0
37,female,6210.0,2620.0,30,533,73,2
34,female,1035.0,2310.0,162,384,25,3
49,female,5620.0,2135.0,119,365,20,5
51,male,3515.0,1950.0,174,219,52,4
27,male,5020.0,1910.0,220,192,20,9
18,female,5035.0,1825.0,30,182,93,3
49,male,5630.0,2575.0,220,277,20,2
59,female,1030.0,1895.0,72,146,109,2
59,male,5620.0,2685.0,220,367,34,5
46,female,6225.0,1500.0,90,282,20,3
25,male,3025.0,2625.0,72,109,142,0
85,male,6220.0,2295.0,204,321,20,2
29,female,1035.0,2435.0,129,257,153,2
66,male,3035.0,2070.0,118,326,59,5
35,male,1815.0,2210.0,68,263,79,2
87,female,5010.0,2135.0,176,187,52,3
88,male,3025.0,1975.0,73,269,50,8
30,male,8910.0,1925.0,196,214,20,3
26,male,1825.0,2000.0,96,260,58,3
74,other,5615.0,2090.0,79,429,24,3
35,male,1825.0,2130.0,177,231,31,4
27,male,5015.0,2490.0,220,281,20,3
43,female,5620.0,1600.0,35,257,20,2
86,male,6215.0,1605.0,128,206,43,6
79,female,6515.0,1390.0,51,202,35,3
38,female,3515.0,1775.0,185,90,54,2
84,female,6225.0,1795.0,94,322,30,3
31,female,3540.0,2150.0,88,247,113,0
72,male,5620.0,2040.0,30,410,24,4
64,female,6210.0,2280.0,128,322,49,8
57,male,5035.0,2520.0,220,263,61,3
31,female,4815.0,2370.0,199,253,61,4
79,male,5645.0,2550.0,90,454,74,3
37,female,5020.0,2445.0,220,381,20,3
62,female,3540.0,1595.0,166,241,20,4
27,female,6515.0,2190.0,44,452,23,4
71,female,1030.0,2100.0,149,261,59,4
18,male,9735.0,2620.0,103,109,144,4
20,male,1025.0,2300.0,220,263,20,7
89,male,6215.0,2050.0,60,380,58,2
36,female,1030.0,2030.0,30,261,80,2
41,male,5635.0,2115.0,88,288,51,4
89,male,1030.0,1645.0,80,206,36,5
85,female,6215.0,1755.0,117,253,48,6
87,male,2015.0,1590.0,110,97,95,4
69,male,1825.0,2275.0,210,233,20,4
66,male,9710.0,2100.0,52,421,26,1
25,other,3550.0,2250.0,160,281,20,4
84,male,5015.0,2350.0,220,356,20,3
29,female,1025.0,2165.0,83,434,20,6
22,female,3540.0,2040.0,71,345,29,3
51,male,1825.0,1820.0,61,348,41,7
62,male,3510.0,1955.0,30,248,79,5
36,male,3040.0,2000.0,162,268,39,3
88,female,5620.0,1605.0,34,257,20,6
28,male,1045.0,2285.0,79,363,78,3
27,male,6225.0,2055.0,51,392,20,0
33,female,6225.0,1825.0,59,418,20,1
27,female,1035.0,2235.0,107,325,73,7
61,male,5635.0,2200.0,159,232,62,3
62,female,9710.0,2280.0,129,273,62,3
29,female,9730.0,2040.0,50,267,89,5
52,male,5015.0,2345.0,183,363,20,4
35,male,5615.0,2510.0,168,333,44,4
69,female,5010.0,1865.0,56,262,78,4
51,male,3515.0,1860.0,188,150,28,1
50,other,8910.0,2005.0,116,182,78,2
81,male,6535.0,1655.0,183,185,20,2
52,male,5015.0,2390.0,113,376,33,6
53,male,1825.0,2210.0,114,252,91,2
32,male,5610.0,2610.0,165,420,39,2
80,female,5620.0,2010.0,47,287,95,3
41,male,1815.0,2260.0,38,490,20,8
37,male,9735.0,2150.0,185,116,28,2
65,female,3515.0,2125.0,34,291,93,3
40,female,3025.0,1950.0,70,337,20,4
64,female,4820.0,1810.0,220,195,38,4
37,male,5045.0,2355.0,217,194,85,5
21,male,3025.0,1830.0,131,358,20,4
70,male,5045.0,2205.0,133,378,27,5
76,female,5620.0,2115.0,30,476,23,6
18,male,4825.0,2510.0,156,402,20,3
31,male,9730.0,2365.0,220,263,43,3
70,female,4820.0,1610.0,93,200,70,2
58,male,5010.0,2410.0,60,289,127,1
72,female,3515.0,1665.0,30,340,20,7
34,female,8910.0,2105.0,212,381,20,2
61,male,3035.0,2200.0,140,370,20,2
66,female,6215.0,1790.0,139,222,37,0
62,male,1825.0,2235.0,220,310,30,5
31,male,9710.0,2800.0,107,251,151,3
74,male,1035.0,2045.0,80,260,97,3
26,female,5645.0,2230.0,208,203,29,6
72,male,2015.0,2025.0,107,378,20,3
87,female,1035.0,1800.0,72,219,36,6
53,male,4825.0,2385.0,104,410,39,2
18,male,4815.0,2365.0,98,339,68,1
73,female,5020.0,1850.0,96,356,20,8
42,male,6225.0,2005.0,156,321,36,1
41,male,5620.0,2435.0,192,427,20,2
84,male,5015.0,2200.0,69,314,84,1
61,female,5630.0,1920.0,53,349,22,1
80,male,4810.0,2110.0,220,216,38,2
39,female,5615.0,2055.0,82,439,32,5
19,male,1815.0,2235.0,92,392,28,5
81,male,5620.0,1895.0,220,214,20,2
82,male,4810.0,2090.0,220,237,32,1
86,male,1035.0,2245.0,168,303,62,4
50,male,3515.0,2110.0,102,427,20,4
57,female,2515.0,2340.0,39,508,20,8
83,female,9735.0,1860.0,58,153,146,4
28,female,3515.0,2330.0,139,239,62,3
56,female,4815.0,2190.0,220,242,22,3
28,male,5635.0,1895.0,97,324,20,3
70,female,3535.0,2155.0,131,236,90,3
57,male,5015.0,2390.0,53,403,28,3
58,male,1035.0,2120.0,90,161,121,4
56,female,4810.0,2310.0,185,280,51,4
79,male,1030.0,2250.0,63,207,128,1
50,female,4820.0,1885.0,44,165,115,4
38,male,1025.0,2145.0,141,258,66,2
72,male,5610.0,2055.0,30,454,20,4
42,female,5015.0,2050.0,220,295,20,3
28,female,5025.0,1980.0,164,288,20,2
25,male,3035.0,2525.0,63,406,81,3
86,male,6210.0,2220.0,32,333,80,6
30,male,8910.0,1925.0,130,233,46,1
72,male,6220.0,2165.0,197,263,60,6
30,male,1035.0,2390.0,220,299,49,4
79,female,1035.0,1950.0,30,407,20,2
35,female,3040.0,1800.0,93,268,25,3
47,male,2015.0,2250.0,92,318,80,4
85,female,1025.0,2030.0,61,351,43,5
81,male,6515.0,1535.0,146,102,67,4
21,female,8925.0,2150.0,31,372,64,3
84,male,3540.0,1955.0,30,303,47,3
48,male,5630.0,2345.0,183,177,93,3
28,male,3515.0,1860.0,57,220,88,3
62,female,9710.0,1745.0,167,147,76,2
58,female,1045.0,2140.0,30,418,20,1
50,female,1030.0,1935.0,164,256,45,2
38,female,8920.0,2350.0,135,183,115,4
64,female,5645.0,1845.0,220,110,44,5
28,female,5025.0,1900.0,65,359,38,4
44,other,8910.0,2180.0,47,323,99,1
60,female,3515.0,2065.0,195,255,49,2
50,female,1030.0,2365.0,56,172,172,4
35,male,6210.0,3045.0,174,372,20,3
18,female,9710.0,2060.0,30,427,20,1
19,female,5635.0,1955.0,55,182,99,3
76,female,1825.0,1710.0,111,219,54,0
41,male,3035.0,2610.0,213,367,20,3
25,other,2515.0,2145.0,96,443,20,6
71,female,2515.0,1505.0,30,250,24,7
89,male,9735.0,2590.0,177,353,45,2
46,male,2015.0,2150.0,30,320,66,8
48,male,1035.0,2495.0,38,441,62,1
39,female,4825.0,2110.0,220,237,20,6
49,male,5630.0,2415.0,53,329,80,2
22,male,9710.0,2225.0,168,213,84,2
79,female,6210.0,1480.0,30,210,74,6
54,male,5045.0,2620.0,217,181,121,4
30,male,3515.0,2770.0,220,195,49,1
40,female,5630.0,2325.0,185,280,49,1
63,male,1825.0,1835.0,146,172,36,6
89,other,1030.0,1720.0,80,186,108,5
29,male,8910.0,2045.0,108,302,64,1
56,male,3535.0,2270.0,136,192,112,5
52,female,3530.0,2055.0,105,251,101,8
68,female,8910.0,1640.0,59,228,59,5
69,male,1030.0,2275.0,116,305,33,7
71,female,2545.0,2205.0,108,233,79,3
76,female,9710.0,2200.0,121,207,93,5
88,male,3040.0,2270.0,119,304,44,4
56,female,8920.0,1990.0,30,152,120,1
24,female,1025.0,2300.0,220,264,25,5
28,male,3025.0,2720.0,220,259,61,0
83,female,6535.0,1310.0,45,140,48,10
55,male,3025.0,2055.0,99,408,20,7
80,male,2545.0,2645.0,220,275,31,4
21,male,5035.0,2175.0,72,352,20,1
51,male,8925.0,2555.0,212,301,31,6
42,male,3540.0,2500.0,120,380,51,2
84,female,4825.0,2095.0,171,341,27,5
51,male,5620.0,1910.0,43,309,54,0
71,female,4820.0,1740.0,30,191,93,1
34,male,5025.0,1860.0,220,246,20,6
23,female,1035.0,2430.0,127,349,70,3
48,female,1035.0,2335.0,82,282,91,6
44,female,3025.0,1915.0,94,354,20,3
27,male,9710.0,1930.0,58,263,82,3
53,male,5635.0,2305.0,212,244,48,6
48,female,1030.0,1500.0,147,80,59,2
31,male,5010.0,1845.0,66,263,85,1
48,female,6220.0,2450.0,58,558,28,2
38,female,3510.0,1755.0,37,245,68,3
82,male,4810.0,2110.0,140,332,20,2
58,male,1815.0,2215.0,86,293,29,1
23,male,5620.0,2550.0,220,286,23,5
71,male,4810.0,2165.0,107,395,42,5
29,female,1825.0,2100.0,30,357,46,2
26,female,1825.0,1945.0,220,294,20,5
58,male,6535.0,1985.0,220,190,20,1
18,female,1815.0,2070.0,220,236,20,3
62,female,3540.0,2110.0,30,410,20,4
21,male,6535.0,1865.0,193,219,20,1
49,male,3025.0,1850.0,106,267,48,2
19,male,5045.0,2510.0,167,396,27,2
35,female,5615.0,2260.0,220,264,20,1
30,male,5020.0,2385.0,220,281,20,8
75,other,5010.0,1905.0,30,88,149,0
86,male,8925.0,1990.0,146,307,41,7
82,female,1045.0,1720.0,70,305,20,6
57,male,1035.0,2435.0,120,349,93,6
53,male,8910.0,2070.0,95,334,63,3
29,male,8910.0,2270.0,194,270,49,3
39,male,3025.0,2285.0,195,202,111,6
72,female,3550.0,2015.0,33,409,20,2
75,female,5635.0,1890.0,220,151,39,5
39,male,6225.0,1930.0,87,376,21,5
43,male,3510.0,2400.0,30,431,80,3
56,male,5020.0,2185.0,119,416,20,4
64,male,5020.0,2255.0,207,270,20,3
76,male,5020.0,2405.0,220,268,21,3
69,female,6215.0,1410.0,30,154,72,8
50,male,3540.0,1820.0,141,315,27,1
23,female,6225.0,2180.0,44,411,20,0
52,male,9735.0,2175.0,30,376,51,2
88,male,1825.0,2080.0,61,333,68,7
21,female,1035.0,2430.0,124,349,98,1
35,male,3535.0,2065.0,87,338,33,2
50,male,5035.0,2790.0,127,486,59,2
39,male,3025.0,2005.0,30,402,40,3
31,female,5620.0,2600.0,103,370,22,7
32,male,5610.0,2505.0,152,447,20,5
55,female,3530.0,2465.0,157,329,47,6
55,male,5635.0,2405.0,143,394,40,3
25,male,5025.0,1945.0,118,263,71,1
63,male,3040.0,2190.0,116,363,20,7
39,male,3540.0,2310.0,136,456,22,0
80,female,8910.0,1940.0,110,233,86,3
49,female,4810.0,2670.0,33,542,47,2
89,male,5645.0,1375.0,30,96,76,2
84,female,5610.0,2250.0,96,414,20,5
59,male,5645.0,2350.0,143,323,43,1
54,male,5045.0,2380.0,92,466,28,3
57,female,2515.0,2225.0,158,393,20,2
18,male,1030.0,2000.0,72,254,29,1
25,male,5020.0,2395.0,207,363,20,10
58,male,5620.0,2450.0,170,372,42,3
75,female,3515.0,1880.0,56,282,57,4
52,female,5035.0,2025.0,86,269,40,3
25,female,3035.0,2170.0,52,336,47,3
65,male,6210.0,2255.0,56,359,76,4
26,male,3515.0,2330.0,80,163,142,0
73,male,6225.0,2030.0,135,258,49,2
61,female,3515.0,1635.0,84,218,59,3
79,male,5645.0,2330.0,161,231,123,4
61,female,3025.0,2025.0,96,349,29,2
71,female,3515.0,2095.0,114,161,86,3
21,male,5035.0,2200.0,125,273,49,1
72,male,3510.0,1780.0,173,206,29,2
88,male,3040.0,2015.0,118,190,81,6
51,male,9710.0,2345.0,116,303,54,1
40,male,2515.0,2290.0,43,481,20,4
74,female,5645.0,2185.0,77,403,20,5
36,male,6220.0,2415.0,154,142,119,4
72,male,9710.0,1780.0,54,286,35,2
28,female,5615.0,1940.0,148,333,20,5
18,male,6215.0,2320.0,204,358,49,2
79,female,5620.0,2010.0,166,235,63,3
84,male,1035.0,1890.0,114,249,59,2
61,female,4820.0,1810.0,80,229,62,0
65,female,3515.0,2000.0,139,335,20,2
18,female,9710.0,2585.0,220,150,83,1
38,female,5045.0,2420.0,220,213,42,4
50,male,1825.0,2325.0,47,323,71,4
62,male,5630.0,2135.0,178,216,62,1
82,male,9710.0,2400.0,35,325,108,3
28,female,6220.0,2675.0,96,420,25,3
43,female,3025.0,1915.0,30,385,20,3
65,female,4825.0,1590.0,37,266,53,1
20,female,5035.0,2135.0,220,150,57,3
88,male,3040.0,1545.0,125,181,46,3
28,female,5025.0,1550.0,32,230,20,4
39,female,1035.0,2125.0,88,161,140,3
71,other,3510.0,1785.0,88,219,70,4
86,other,5645.0,1795.0,40,416,47,5
27,male,3025.0,2370.0,135,424,20,3
87,male,2545.0,2415.0,63,315,68,3
88,male,6220.0,2700.0,220,250,50,2
75,male,5615.0,2350.0,92,339,67,4
89,male,1030.0,1375.0,30,184,69,5
79,female,3515.0,1485.0,75,294,20,2
55,female,9735.0,2155.0,30,195,141,0
52,male,1030.0,2370.0,220,150,63,4
40,female,5020.0,2095.0,69,342,41,5
40,female,5020.0,2455.0,193,363,20,2
26,female,2515.0,2235.0,220,249,20,3
44,male,9730.0,2285.0,195,116,76,1
59,male,2515.0,2140.0,63,374,43,7
75,male,6535.0,1565.0,99,275,20,3
88,male,3025.0,1995.0,79,363,30,5
22,male,3515.0,2535.0,168,370,30,3
43,female,3040.0,1770.0,105,183,36,2
35,male,1815.0,2235.0,63,202,137,6
20,male,6210.0,3045.0,37,437,113,3
20,female,5035.0,2400.0,151,354,73,3
61,male,9710.0,2415.0,116,163,142,0
42,male,3540.0,1840.0,97,260,52,3
84,female,1030.0,1845.0,43,156,115,7
51,female,2545.0,1805.0,94,267,49,3
72,male,9720.0,1820.0,65,266,35,6
43,female,2015.0,1995.0,139,273,20,3
74,male,2545.0,2340.0,60,143,180,1
53,female,3550.0,1965.0,30,369,33,4
21,male,3025.0,1945.0,64,325,43,6
52,male,9720.0,2385.0,162,183,115,5
62,male,1035.0,2095.0,151,167,63,3
30,male,4810.0,2390.0,220,235,20,5
28,female,9710.0,2120.0,124,344,26,2
78,male,5635.0,1935.0,220,128,87,6
87,female,3535.0,1990.0,142,224,53,4
74,male,2545.0,2595.0,220,195,29,2
58,male,1035.0,2475.0,60,426,87,5
53,female,1035.0,2300.0,207,268,47,6
72,female,8920.0,2120.0,78,396,34,1
56,male,5020.0,2370.0,45,522,20,6
48,male,6210.0,2350.0,51,249,116,8
42,male,5645.0,2210.0,178,266,73,0
55,male,5635.0,2415.0,143,395,50,5
42,male,5615.0,2215.0,113,396,34,4
65,male,3515.0,2275.0,132,299,57,3
47,male,3515.0,2345.0,207,167,20,0
39,female,3515.0,1775.0,220,90,54,1
84,male,4815.0,2805.0,116,410,40,3
69,female,1035.0,2120.0,149,323,39,4
85,female,4820.0,1525.0,48,178,75,1
75,female,3535.0,1895.0,70,287,34,6
88,male,3040.0,1545.0,44,257,59,1
88,male,4810.0,2590.0,72,558,20,5
77,other,5615.0,1800.0,96,267,40,5
53,male,4825.0,2065.0,177,195,45,2
21,male,1035.0,2450.0,114,415,51,2
61,female,5630.0,1645.0,30,244,85,0
69,female,6215.0,1645.0,68,270,20,3
71,female,2015.0,2440.0,117,474,34,4
63,female,9710.0,2205.0,99,233,90,7
49,male,1825.0,2325.0,220,198,39,1
63,female,5035.0,1855.0,137,219,71,3
24,male,3025.0,2430.0,72,361,68,0
41,female,6210.0,2235.0,144,333,38,5
85,male,6220.0,2090.0,162,402,48,5
51,female,3515.0,2350.0,30,143,180,4
29,female,1030.0,1730.0,65,218,62,5
85,female,6210.0,1835.0,162,271,33,6
78,female,3535.0,1735.0,74,219,52,6
