age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
89.0,male,6215.0,1932,60,214,97,1
35.0,male,3511.0,1942,210,142,67,3
32.0,female,1036.0,1858,175,236,23,1
81.0,female,8921.0,2097,88,304,70,4
46.0,male,6224.0,2293,30,411,45,2
18.0,male,4825.0,1756,30,359,25,1
85.0,male,6224.0,2526,204,388,33,5
88.0,female,3046.0,2181,69,258,125,1
65.0,male,2545.0,2162,137,278,71,3
51.0,male,3517.0,2451,164,239,62,1
59.0,male,8919.0,2796,98,385,131,2
38.0,male,6223.0,1994,160,251,52,2
26.0,male,4817.0,2152,220,237,25,6
61.0,female,3531.0,2073,72,184,90,4
64.0,male,3024.0,1756,113,241,60,4
86.0,female,3532.0,1836,79,106,116,6
51.0,female,1034.0,2208,220,154,60,3
59.0,female,6536.0,1379,58,273,20,6
73.0,female,2520.0,2001,146,335,20,5
76.0,male,1029.0,1903,150,236,62,3
53.0,male,9730.0,1964,220,151,20,5
80.0,male,5614.0,2484,219,290,20,3
23.0,male,1812.0,1927,138,194,64,2
87.0,male,1046.0,1591,149,169,31,4
27.0,female,5022.0,2071,108,196,101,4
78.0,female,9727.0,1392,51,256,26,10
69.0,male,3517.0,1984,84,188,112,2
23.0,male,3509.0,2315,90,237,116,0
19.0,male,4817.0,2720,220,195,66,4
38.0,male,9712.0,2072,51,186,177,2
23.0,other,5634.0,2429,220,80,134,7
85.0,female,3026.0,1524,132,174,39,6
60.0,male,1825.0,1952,74,280,66,3
26.0,male,9712.0,2330,75,379,41,2
58.0,female,1038.0,2106,76,225,111,4
37.0,female,3516.0,1629,185,105,45,2
71.0,male,1038.0,2386,55,431,20,3
47.0,female,2544.0,1957,66,349,68,5
83.0,male,4824.0,2667,150,470,35,6
91.0,male,4816.0,1591,65,258,46,3
76.0,female,1824.0,1939,39,252,87,1
37.0,female,4824.0,2112,220,213,20,2
34.0,female,6223.0,2084,64,376,34,3
42.0,male,3018.0,2344,69,439,37,1
28.0,male,9713.0,2315,208,245,93,2
58.0,female,5635.0,1645,98,274,20,3
24.0,female,3023.0,1894,161,94,106,3
64.0,female,3516.0,1947,41,231,108,5
18.0,male,1027.0,1927,46,369,33,3
57.0,male,4822.0,2132,30,334,86,1
19.0,male,1035.0,2390,38,314,100,3
86.0,male,2013.0,1810,52,182,77,7
85.0,male,3512.0,1953,56,282,66,9
66.0,female,5026.0,1417,43,297,20,4
55.0,male,3038.0,2020,41,412,23,5
62.0,male,5024.0,2094,180,333,20,3
58.0,male,1046.0,2453,71,392,54,3
55.0,male,9726.0,2796,220,332,20,3
49.0,male,5621.0,2748,157,347,42,1
28.0,female,9735.0,2030,201,94,61,3
84.0,female,4823.0,1408,41,96,85,2
24.0,female,1031.0,2180,127,207,92,2
42.0,other,6212.0,2385,30,255,149,8
62.0,male,3544.0,2119,176,249,35,10
27.0,male,5045.0,2185,216,268,61,4
16.0,female,5013.0,2712,87,571,75,2
66.0,female,3035.0,2232,132,409,20,4
56.0,female,4824.0,2020,86,173,105,1
79.0,female,5619.0,2223,56,310,81,9
68.0,male,3028.0,1945,141,262,20,6
83.0,female,5631.0,2249,86,402,20,3
49.0,female,3516.0,1965,174,272,45,3
42.0,male,3535.0,2494,36,371,102,3
62.0,male,1035.0,2413,118,358,43,3
25.0,male,5623.0,2572,68,485,20,5
44.0,female,1825.0,1791,30,441,20,3
89.0,male,3023.0,1953,30,376,93,8
79.0,male,6208.0,2199,162,318,20,5
58.0,male,5612.0,2687,148,571,20,4
32.0,female,5622.0,2428,113,393,20,7
68.0,female,1826.0,1412,64,243,33,4
29.0,female,9738.0,2167,57,296,85,2
82.0,female,5646.0,1734,119,251,48,4
82.0,male,9714.0,1986,203,170,66,3
53.0,male,1813.0,2217,100,381,28,6
30.0,female,5024.0,2043,110,348,20,2
64.0,male,9731.0,2094,81,167,91,1
87.0,male,3515.0,1932,58,223,114,5
79.0,male,5033.0,2381,68,219,116,2
27.0,female,1028.0,2026,175,272,34,4
26.0,male,1027.0,1934,30,401,40,4
25.0,male,3514.0,1860,30,428,20,7
71.0,male,1826.0,1815,96,326,20,4
87.0,female,6212.0,1868,32,419,24,6
31.0,female,6534.0,1634,74,247,24,1
45.0,male,3034.0,2226,173,385,20,5
34.0,female,3540.0,1809,115,178,95,2
82.0,male,6225.0,1603,78,228,38,4
43.0,male,6213.0,2216,35,382,67,3
85.0,female,4816.0,1752,96,213,51,3
50.0,male,4824.0,2177,72,392,26,2
30.0,female,3517.0,1911,35,318,28,2
41.0,male,5012.0,2566,60,469,29,1
59.0,male,1033.0,2435,71,426,77,1
41.0,female,5645.0,1392,76,263,39,4
49.0,female,3543.0,1928,136,300,20,2
35.0,male,3023.0,2220,30,331,84,3
82.0,female,1033.0,1696,34,284,49,1
36.0,male,6224.0,2080,87,392,39,1
72.0,male,4817.0,2223,69,358,41,3
56.0,female,5034.0,2137,63,329,93,1
70.0,male,9730.0,2023,80,262,57,6
64.0,female,1038.0,2073,92,346,20,4
66.0,male,1813.0,2094,112,259,49,3
45.0,male,2011.0,2062,154,244,41,2
49.0,female,1034.0,1807,30,180,108,4
63.0,female,3026.0,2280,32,264,101,1
60.0,male,2517.0,2370,147,366,33,5
73.0,female,3034.0,2548,220,323,20,4
56.0,male,6536.0,1695,189,261,20,7
62.0,male,1823.0,1815,174,282,20,4
66.0,male,9720.0,2094,202,178,72,2
33.0,female,5632.0,1922,53,310,59,2
77.0,female,1038.0,1344,220,158,36,6
19.0,female,3517.0,2712,90,439,54,0
20.0,male,1814.0,2496,220,172,69,1
41.0,male,8910.0,2153,69,347,43,2
84.0,male,3531.0,2207,94,282,53,3
23.0,male,9713.0,2601,102,439,20,3
22.0,male,3041.0,2517,53,365,115,3
16.0,female,1027.0,2382,212,272,30,2
84.0,male,1827.0,2421,122,301,61,3
19.0,female,9710.0,2233,160,281,62,1
72.0,female,2543.0,2204,122,273,64,7
45.0,female,5629.0,2421,120,408,39,3
87.0,male,4828.0,2229,36,443,29,4
57.0,male,6535.0,1983,220,212,20,0
83.0,male,5045.0,2350,92,458,20,2
19.0,male,3023.0,2665,66,214,151,1
89.0,female,5636.0,1872,52,229,100,6
83.0,male,9714.0,2221,113,147,109,5
73.0,male,5621.0,2039,57,317,93,2
78.0,male,9719.0,2050,30,156,121,3
46.0,male,1824.0,1857,192,219,32,6
70.0,male,5612.0,2646,206,358,42,5
19.0,male,5045.0,2185,216,233,48,3
57.0,male,5613.0,2342,220,275,73,6
65.0,male,9734.0,2272,57,195,145,2
24.0,female,1029.0,2190,85,239,85,1
76.0,female,4816.0,1949,30,380,56,3
53.0,female,1035.0,2301,207,214,63,6
60.0,male,4823.0,1936,30,373,20,0
17.0,male,3020.0,2398,220,288,22,3
83.0,female,5634.0,1557,74,199,53,5
36.0,female,5621.0,1474,89,225,33,3
49.0,female,5646.0,1932,220,208,43,5
26.0,male,5023.0,2369,220,270,20,6
49.0,female,1028.0,1759,71,199,59,3
41.0,female,4821.0,2101,62,343,30,4
30.0,male,5631.0,2368,212,272,73,4
55.0,male,1029.0,2114,107,241,75,2
43.0,female,2014.0,2071,168,170,55,5
49.0,other,5619.0,2011,82,270,47,5
36.0,male,9734.0,2304,152,344,20,0
49.0,female,5632.0,1807,30,295,44,0
29.0,female,2543.0,2352,30,352,43,4
53.0,male,5634.0,2413,212,367,32,5
30.0,female,9709.0,2199,119,351,26,4
15.0,male,1029.0,1894,80,180,102,5
88.0,female,9708.0,1890,48,302,55,4
66.0,male,5645.0,2390,136,402,20,7
56.0,male,3036.0,2454,220,263,39,3
31.0,male,5021.0,1910,220,200,21,6
21.0,male,2015.0,2398,220,259,93,2
62.0,female,5632.0,2299,30,320,107,10
88.0,other,4812.0,1868,56,370,28,2
35.0,female,5612.0,2230,100,357,39,4
47.0,female,4825.0,2082,220,217,23,2
75.0,male,1025.0,1810,80,146,109,0
20.0,other,4823.0,1695,192,127,69,2
40.0,female,5027.0,1654,179,243,20,3
63.0,female,1046.0,1479,97,190,34,4
17.0,male,3028.0,2239,128,398,20,5
49.0,male,3545.0,2159,216,272,20,3
84.0,male,2543.0,2628,54,372,131,5
66.0,male,3024.0,1995,220,236,20,2
83.0,female,3516.0,1800,194,179,27,6
66.0,female,6224.0,1626,30,332,42,5
68.0,female,9727.0,1878,136,290,33,3
78.0,male,8922.0,2368,220,263,51,2
70.0,female,5015.0,1750,181,237,20,3
57.0,male,1047.0,2437,220,266,25,1
34.0,female,5612.0,2452,73,444,29,5
89.0,female,4819.0,1760,96,262,45,2
40.0,male,8911.0,2182,68,347,43,0
50.0,male,4817.0,2620,220,275,25,4
56.0,female,4825.0,2371,220,282,30,1
36.0,male,5643.0,2427,63,503,23,2
72.0,male,4826.0,2154,79,370,29,3
49.0,male,4822.0,1896,65,275,82,1
41.0,male,3023.0,2259,33,347,58,4
69.0,female,9721.0,1677,43,191,110,1
87.0,male,1032.0,2313,134,283,70,7
59.0,female,9730.0,1623,57,291,22,4
85.0,male,9736.0,2089,57,310,86,5
62.0,female,1029.0,2300,30,306,81,2
66.0,female,3527.0,2069,94,218,123,3
31.0,female,5634.0,2106,199,299,20,3
48.0,male,1046.0,2097,56,256,93,1
65.0,male,6210.0,2195,105,338,43,6
54.0,female,1022.0,2417,130,392,39,4
70.0,male,9722.0,1946,78,237,89,1
34.0,other,5632.0,2678,160,372,37,3
20.0,female,9721.0,1959,53,227,84,4
63.0,female,8921.0,2015,158,272,32,5
29.0,female,5646.0,2543,206,330,42,3
52.0,female,4823.0,1621,53,250,63,2
80.0,female,6216.0,1644,31,290,62,4
55.0,female,3024.0,1357,75,157,48,3
26.0,female,5036.0,2433,144,354,71,4
47.0,male,3045.0,2218,117,431,20,5
85.0,female,1824.0,1949,110,231,82,5
55.0,male,3036.0,1898,70,413,20,6
66.0,female,5620.0,1716,77,219,57,3
62.0,female,1030.0,2146,202,116,78,1
29.0,male,3516.0,1892,38,262,86,2
29.0,male,1028.0,1934,30,383,76,1
30.0,female,5643.0,1907,129,260,20,2
27.0,female,3510.0,1257,56,250,31,0
50.0,male,3531.0,2441,120,215,116,4
25.0,female,3033.0,2544,207,343,44,5
63.0,female,3542.0,1597,166,209,20,4
17.0,female,4812.0,1616,75,132,78,4
58.0,male,3027.0,1783,55,321,41,0
39.0,male,5033.0,2080,85,269,78,1
18.0,male,9711.0,2286,117,339,43,1
32.0,female,5613.0,2168,143,221,62,5
40.0,male,8912.0,2656,116,331,98,5
85.0,female,3514.0,1786,194,80,53,6
39.0,female,5021.0,2325,193,321,30,4
53.0,female,5004.0,1960,56,272,82,0
70.0,male,3024.0,1888,70,320,37,1
73.0,male,1031.0,1952,78,298,20,7
43.0,female,1025.0,1759,52,236,52,4
38.0,female,3041.0,2082,201,234,52,1
94.0,female,5045.0,1708,30,296,44,7
73.0,female,3024.0,1515,178,185,39,1
82.0,male,4817.0,2050,30,248,92,3
61.0,male,1822.0,1815,122,306,20,4
26.0,male,5014.0,2571,220,279,20,9
72.0,other,9710.0,1936,74,104,112,2
72.0,male,3509.0,1769,80,197,46,5
38.0,male,2015.0,2486,96,398,47,5
62.0,female,2015.0,2406,106,370,60,3
84.0,male,9726.0,2028,64,308,84,2
90.0,female,5621.0,1983,204,118,61,3
79.0,female,3511.0,1886,97,232,82,5
61.0,male,5014.0,1964,30,387,20,5
77.0,male,5614.0,2415,45,401,29,2
64.0,female,6222.0,1991,86,392,20,6
51.0,female,3514.0,2027,53,321,68,2
89.0,male,3515.0,2084,102,346,20,1
56.0,female,4823.0,1379,102,205,20,4
39.0,male,3514.0,2351,220,194,20,4
73.0,female,6217.0,1682,76,316,20,4
38.0,male,1022.0,2070,83,397,20,6
66.0,male,3534.0,2448,48,239,158,1
25.0,female,3539.0,1816,97,218,57,2
77.0,male,5032.0,2290,108,251,79,2
74.0,female,5632.0,1889,47,264,95,1
38.0,male,5647.0,2400,220,334,32,4
19.0,female,5636.0,2055,106,392,20,0
58.0,male,3515.0,2626,175,330,20,0
37.0,female,5605.0,2452,73,458,20,5
67.0,male,1025.0,2133,82,438,20,5
54.0,male,4816.0,2020,81,310,31,3
72.0,male,1827.0,2277,142,231,83,0
36.0,female,6209.0,2622,30,533,73,2
34.0,female,1034.0,2311,162,384,25,3
49.0,female,5620.0,2133,119,365,20,5
53.0,male,3514.0,1949,174,219,52,4
27.0,male,5020.0,1910,220,192,20,9
17.0,female,5034.0,1827,30,182,93,3
49.0,male,5633.0,2574,220,277,20,2
56.0,female,1032.0,1896,72,146,109,2
58.0,male,5622.0,2687,220,367,34,5
46.0,female,6223.0,1501,90,282,20,3
24.0,male,3021.0,2625,72,109,142,0
87.0,male,6219.0,2296,204,321,20,2
26.0,female,1031.0,2436,129,257,153,2
65.0,male,3035.0,2070,118,326,59,5
34.0,male,1812.0,2211,68,263,79,2
87.0,female,5013.0,2137,176,187,52,3
89.0,male,3023.0,1977,73,269,50,8
30.0,male,8915.0,1925,196,214,20,3
26.0,male,1827.0,1998,96,260,58,3
70.0,other,5616.0,2092,79,429,24,3
36.0,male,1828.0,2129,177,231,31,4
27.0,male,5013.0,2489,220,281,20,3
45.0,female,5621.0,1598,35,257,20,2
89.0,male,6215.0,1605,128,206,43,6
82.0,female,6517.0,1392,51,202,35,3
38.0,female,3517.0,1774,185,90,54,2
85.0,female,6224.0,1797,94,322,30,3
31.0,female,3542.0,2149,88,247,113,0
70.0,male,5619.0,2039,30,410,24,4
64.0,female,6206.0,2280,128,322,49,8
56.0,male,5031.0,2522,220,263,61,3
35.0,female,4814.0,2372,199,253,61,4
80.0,male,5644.0,2551,90,454,74,3
34.0,female,5022.0,2447,220,381,20,3
63.0,female,3542.0,1597,166,241,20,4
25.0,female,6514.0,2191,44,452,23,4
70.0,female,1032.0,2099,149,261,59,4
16.0,male,9733.0,2619,103,109,144,4
17.0,male,1020.0,2301,220,263,20,7
89.0,male,6216.0,2051,60,380,58,2
30.0,female,1034.0,2028,30,261,80,2
41.0,male,5634.0,2116,88,288,51,4
88.0,male,1028.0,1644,80,206,36,5
90.0,female,6215.0,1756,117,253,48,6
88.0,male,2014.0,1591,110,97,95,4
69.0,male,1823.0,2277,210,233,20,4
66.0,male,9711.0,2098,52,421,26,1
25.0,other,3550.0,2252,160,281,20,4
85.0,male,5014.0,2350,220,356,20,3
29.0,female,1025.0,2167,83,434,20,6
21.0,female,3542.0,2042,71,345,29,3
51.0,male,1822.0,1819,61,348,41,7
64.0,male,3506.0,1957,30,248,79,5
34.0,male,3042.0,1998,162,268,39,3
89.0,female,5624.0,1606,34,257,20,6
28.0,male,1043.0,2286,79,363,78,3
28.0,male,6224.0,2057,51,392,20,0
27.0,female,6223.0,1825,59,418,20,1
26.0,female,1038.0,2235,107,325,73,7
61.0,male,5635.0,2201,159,232,62,3
59.0,female,9711.0,2279,129,273,62,3
25.0,female,9728.0,2040,50,267,89,5
52.0,male,5013.0,2346,183,363,20,4
32.0,male,5620.0,2508,168,333,44,4
68.0,female,5011.0,1865,56,262,78,4
52.0,male,3514.0,1858,188,150,28,1
50.0,other,8909.0,2005,116,182,78,2
79.0,male,6535.0,1657,183,185,20,2
54.0,male,5014.0,2390,113,376,33,6
52.0,male,1823.0,2208,114,252,91,2
31.0,male,5615.0,2608,165,420,39,2
84.0,female,5621.0,2009,47,287,95,3
41.0,male,1813.0,2259,38,490,20,8
33.0,male,9742.0,2152,185,116,28,2
65.0,female,3516.0,2125,34,291,93,3
40.0,female,3025.0,1952,70,337,20,4
66.0,female,4822.0,1812,220,195,38,4
38.0,male,5049.0,2353,217,194,85,5
19.0,male,3025.0,1829,131,358,20,4
66.0,male,5044.0,2205,133,378,27,5
74.0,female,5621.0,2116,30,476,23,6
17.0,male,4825.0,2512,156,402,20,3
32.0,male,9729.0,2366,220,263,43,3
69.0,female,4822.0,1612,93,200,70,2
58.0,male,5011.0,2411,60,289,127,1
72.0,female,3514.0,1663,30,340,20,7
33.0,female,8912.0,2105,212,381,20,2
62.0,male,3035.0,2201,140,370,20,2
63.0,female,6216.0,1788,139,222,37,0
63.0,male,1825.0,2233,220,310,30,5
30.0,male,9713.0,2800,107,251,151,3
72.0,male,1036.0,2043,80,260,97,3
27.0,female,5647.0,2230,208,203,29,6
72.0,male,2014.0,2023,107,378,20,3
87.0,female,1037.0,1801,72,219,36,6
53.0,male,4827.0,2386,104,410,39,2
18.0,male,4816.0,2366,98,339,68,1
74.0,female,5018.0,1850,96,356,20,8
40.0,male,6224.0,2003,156,321,36,1
40.0,male,5622.0,2433,192,427,20,2
80.0,male,5016.0,2199,69,314,84,1
59.0,female,5632.0,1920,53,349,22,1
80.0,male,4808.0,2110,220,216,38,2
42.0,female,5616.0,2055,82,439,32,5
12.0,male,1813.0,2237,92,392,28,5
82.0,male,5620.0,1893,220,214,20,2
82.0,male,4808.0,2089,220,237,32,1
84.0,male,1035.0,2247,168,303,62,4
52.0,male,3514.0,2108,102,427,20,4
58.0,female,2517.0,2341,39,508,20,8
83.0,female,9733.0,1859,58,153,146,4
31.0,female,3513.0,2330,139,239,62,3
56.0,female,4818.0,2192,220,242,22,3
28.0,male,5632.0,1897,97,324,20,3
70.0,female,3533.0,2155,131,236,90,3
57.0,male,5012.0,2390,53,403,28,3
58.0,male,1033.0,2121,90,161,121,4
55.0,female,4811.0,2311,185,280,51,4
79.0,male,1032.0,2252,63,207,128,1
48.0,female,4820.0,1886,44,165,115,4
38.0,male,1023.0,2143,141,258,66,2
73.0,male,5610.0,2053,30,454,20,4
45.0,female,5021.0,2049,220,295,20,3
34.0,female,5025.0,1981,164,288,20,2
26.0,male,3035.0,2523,63,406,81,3
88.0,male,6210.0,2221,32,333,80,6
33.0,male,8912.0,1925,130,233,46,1
76.0,male,6223.0,2165,197,263,60,6
30.0,male,1037.0,2388,220,299,49,4
80.0,female,1035.0,1948,30,407,20,2
36.0,female,3042.0,1799,93,268,25,3
47.0,male,2015.0,2251,92,318,80,4
85.0,female,1021.0,2032,61,351,43,5
79.0,male,6514.0,1537,146,102,67,4
22.0,female,8926.0,2150,31,372,64,3
85.0,male,3542.0,1953,30,303,47,3
50.0,male,5630.0,2343,183,177,93,3
29.0,male,3515.0,1860,57,220,88,3
59.0,female,9714.0,1743,167,147,76,2
59.0,female,1045.0,2139,30,418,20,1
50.0,female,1029.0,1935,164,256,45,2
38.0,female,8922.0,2351,135,183,115,4
66.0,female,5646.0,1844,220,110,44,5
28.0,female,5027.0,1902,65,359,38,4
48.0,other,8913.0,2180,47,323,99,1
61.0,female,3514.0,2063,195,255,49,2
47.0,female,1030.0,2367,56,172,172,4
36.0,male,6210.0,3045,174,372,20,3
18.0,female,9708.0,2058,30,427,20,1
19.0,female,5638.0,1956,55,182,99,3
74.0,female,1824.0,1710,111,219,54,0
40.0,male,3035.0,2611,213,367,20,3
25.0,other,2515.0,2147,96,443,20,6
71.0,female,2516.0,1505,30,250,24,7
89.0,male,9732.0,2592,177,353,45,2
46.0,male,2013.0,2149,30,320,66,8
50.0,male,1036.0,2497,38,441,62,1
42.0,female,4824.0,2112,220,237,20,6
50.0,male,5631.0,2415,53,329,80,2
23.0,male,9712.0,2227,168,213,84,2
79.0,female,6212.0,1480,30,210,74,6
55.0,male,5045.0,2618,217,181,121,4
28.0,male,3517.0,2769,220,195,49,1
39.0,female,5631.0,2324,185,280,49,1
64.0,male,1826.0,1837,146,172,36,6
90.0,other,1027.0,1718,80,186,108,5
28.0,male,8913.0,2045,108,302,64,1
53.0,male,3533.0,2270,136,192,112,5
52.0,female,3529.0,2053,105,251,101,8
69.0,female,8913.0,1640,59,228,59,5
63.0,male,1030.0,2277,116,305,33,7
70.0,female,2545.0,2203,108,233,79,3
77.0,female,9711.0,2201,121,207,93,5
89.0,male,3043.0,2268,119,304,44,4
54.0,female,8920.0,1991,30,152,120,1
23.0,female,1023.0,2302,220,264,25,5
27.0,male,3023.0,2719,220,259,61,0
82.0,female,6534.0,1310,45,140,48,10
55.0,male,3027.0,2053,99,408,20,7
79.0,male,2546.0,2646,220,275,31,4
22.0,male,5034.0,2176,72,352,20,1
52.0,male,8928.0,2555,212,301,31,6
41.0,male,3541.0,2498,120,380,51,2
83.0,female,4827.0,2096,171,341,27,5
52.0,male,5622.0,1912,43,309,54,0
69.0,female,4823.0,1738,30,191,93,1
35.0,male,5027.0,1858,220,246,20,6
25.0,female,1038.0,2431,127,349,70,3
49.0,female,1035.0,2333,82,282,91,6
44.0,female,3026.0,1914,94,354,20,3
33.0,male,9710.0,1931,58,263,82,3
53.0,male,5635.0,2307,212,244,48,6
45.0,female,1027.0,1501,147,80,59,2
29.0,male,5011.0,1844,66,263,85,1
49.0,female,6222.0,2451,58,558,28,2
38.0,female,3510.0,1755,37,245,68,3
80.0,male,4812.0,2110,140,332,20,2
58.0,male,1814.0,2217,86,293,29,1
24.0,male,5623.0,2550,220,286,23,5
71.0,male,4810.0,2165,107,395,42,5
30.0,female,1825.0,2102,30,357,46,2
28.0,female,1822.0,1943,220,294,20,5
62.0,male,6535.0,1983,220,190,20,1
21.0,female,1809.0,2070,220,236,20,3
62.0,female,3542.0,2112,30,410,20,4
21.0,male,6534.0,1867,193,219,20,1
49.0,male,3023.0,1852,106,267,48,2
18.0,male,5046.0,2512,167,396,27,2
34.0,female,5618.0,2258,220,264,20,1
31.0,male,5025.0,2387,220,281,20,8
73.0,other,5012.0,1903,30,88,149,0
84.0,male,8928.0,1992,146,307,41,7
80.0,female,1045.0,1720,70,305,20,6
56.0,male,1036.0,2437,120,349,93,6
53.0,male,8912.0,2071,95,334,63,3
28.0,male,8909.0,2272,194,270,49,3
39.0,male,3026.0,2284,195,202,111,6
70.0,female,3556.0,2015,33,409,20,2
78.0,female,5629.0,1889,220,151,39,5
36.0,male,6226.0,1931,87,376,21,5
44.0,male,3508.0,2401,30,431,80,3
56.0,male,5022.0,2186,119,416,20,4
63.0,male,5022.0,2256,207,270,20,3
75.0,male,5023.0,2406,220,268,21,3
70.0,female,6216.0,1412,30,154,72,8
52.0,male,3543.0,1819,141,315,27,1
22.0,female,6225.0,2180,44,411,20,0
50.0,male,9735.0,2173,30,376,51,2
90.0,male,1823.0,2078,61,333,68,7
22.0,female,1036.0,2431,124,349,98,1
37.0,male,3532.0,2065,87,338,33,2
50.0,male,5033.0,2790,127,486,59,2
40.0,male,3023.0,2003,30,402,40,3
30.0,female,5622.0,2599,103,370,22,7
31.0,male,5611.0,2507,152,447,20,5
56.0,female,3530.0,2465,157,329,47,6
56.0,male,5636.0,2403,143,394,40,3
27.0,male,5025.0,1945,118,263,71,1
64.0,male,3039.0,2190,116,363,20,7
39.0,male,3544.0,2312,136,456,22,0
83.0,female,8912.0,1941,110,233,86,3
53.0,female,4811.0,2669,33,542,47,2
88.0,male,5655.0,1377,30,96,76,2
86.0,female,5610.0,2249,96,414,20,5
58.0,male,5645.0,2351,143,323,43,1
54.0,male,5047.0,2378,92,466,28,3
56.0,female,2518.0,2227,158,393,20,2
18.0,male,1028.0,1998,72,254,29,1
29.0,male,5023.0,2394,207,363,20,10
58.0,male,5621.0,2451,170,372,42,3
74.0,female,3516.0,1881,56,282,57,4
51.0,female,5034.0,2023,86,269,40,3
27.0,female,3035.0,2172,52,336,47,3
66.0,male,6211.0,2256,56,359,76,4
24.0,male,3517.0,2330,80,163,142,0
78.0,male,6224.0,2029,135,258,49,2
63.0,female,3514.0,1635,84,218,59,3
80.0,male,5644.0,2330,161,231,123,4
61.0,female,3024.0,2025,96,349,29,2
72.0,female,3514.0,2096,114,161,86,3
20.0,male,5035.0,2200,125,273,49,1
71.0,male,3511.0,1781,173,206,29,2
87.0,male,3042.0,2016,118,190,81,6
52.0,male,9711.0,2347,116,303,54,1
44.0,male,2520.0,2292,43,481,20,4
72.0,female,5647.0,2186,77,403,20,5
36.0,male,6221.0,2417,154,142,119,4
75.0,male,9711.0,1781,54,286,35,2
28.0,female,5618.0,1939,148,333,20,5
20.0,male,6216.0,2320,204,358,49,2
77.0,female,5621.0,2009,166,235,63,3
84.0,male,1040.0,1892,114,249,59,2
62.0,female,4824.0,1812,80,229,62,0
64.0,female,3514.0,1998,139,335,20,2
18.0,female,9714.0,2586,220,150,83,1
39.0,female,5042.0,2419,220,213,42,4
49.0,male,1822.0,2325,47,323,71,4
62.0,male,5633.0,2133,178,216,62,1
82.0,male,9713.0,2400,35,325,108,3
27.0,female,6223.0,2675,96,420,25,3
42.0,female,3024.0,1915,30,385,20,3
65.0,female,4827.0,1588,37,266,53,1
20.0,female,5033.0,2137,220,150,57,3
88.0,male,3041.0,1543,125,181,46,3
28.0,female,5026.0,1548,32,230,20,4
41.0,female,1033.0,2127,88,161,140,3
71.0,other,3512.0,1784,88,219,70,4
86.0,other,5645.0,1793,40,416,47,5
25.0,male,3026.0,2368,135,424,20,3
82.0,male,2545.0,2415,63,315,68,3
89.0,male,6219.0,2702,220,250,50,2
73.0,male,5615.0,2352,92,339,67,4
88.0,male,1028.0,1377,30,184,69,5
76.0,female,3514.0,1485,75,294,20,2
54.0,female,9734.0,2157,30,195,141,0
51.0,male,1030.0,2372,220,150,63,4
39.0,female,5020.0,2097,69,342,41,5
35.0,female,5022.0,2457,193,363,20,2
27.0,female,2516.0,2234,220,249,20,3
45.0,male,9728.0,2284,195,116,76,1
59.0,male,2515.0,2138,63,374,43,7
75.0,male,6535.0,1565,99,275,20,3
88.0,male,3023.0,1993,79,363,30,5
21.0,male,3513.0,2533,168,370,30,3
44.0,female,3041.0,1769,105,183,36,2
34.0,male,1813.0,2237,63,202,137,6
21.0,male,6210.0,3045,37,437,113,3
20.0,female,5036.0,2398,151,354,73,3
61.0,male,9712.0,2415,116,163,142,0
41.0,male,3542.0,1840,97,260,52,3
83.0,female,1030.0,1843,43,156,115,7
53.0,female,2546.0,1804,94,267,49,3
69.0,male,9721.0,1818,65,266,35,6
41.0,female,2014.0,1995,139,273,20,3
74.0,male,2542.0,2340,60,143,180,1
53.0,female,3550.0,1964,30,369,33,4
20.0,male,3025.0,1945,64,325,43,6
55.0,male,9722.0,2383,162,183,115,5
61.0,male,1034.0,2095,151,167,63,3
28.0,male,4812.0,2388,220,235,20,5
29.0,female,9712.0,2118,124,344,26,2
78.0,male,5635.0,1935,220,128,87,6
91.0,female,3534.0,1989,142,224,53,4
74.0,male,2543.0,2594,220,195,29,2
57.0,male,1034.0,2474,60,426,87,5
53.0,female,1037.0,2301,207,268,47,6
71.0,female,8924.0,2121,78,396,34,1
56.0,male,5023.0,2370,45,522,20,6
46.0,male,6214.0,2348,51,249,116,8
43.0,male,5646.0,2211,178,266,73,0
54.0,male,5633.0,2413,143,395,50,5
38.0,male,5616.0,2216,113,396,34,4
66.0,male,3514.0,2277,132,299,57,3
47.0,male,3508.0,2346,207,167,20,0
38.0,female,3516.0,1774,220,90,54,1
84.0,male,4816.0,2806,116,410,40,3
69.0,female,1038.0,2121,149,323,39,4
84.0,female,4824.0,1524,48,178,75,1
75.0,female,3534.0,1895,70,287,34,6
86.0,male,3046.0,1543,44,257,59,1
86.0,male,4811.0,2592,72,558,20,5
76.0,other,5617.0,1800,96,267,40,5
53.0,male,4826.0,2067,177,195,45,2
21.0,male,1034.0,2451,114,415,51,2
63.0,female,5632.0,1645,30,244,85,0
68.0,female,6219.0,1643,68,270,20,3
69.0,female,2013.0,2440,117,474,34,4
62.0,female,9712.0,2204,99,233,90,7
50.0,male,1824.0,2325,220,198,39,1
62.0,female,5034.0,1853,137,219,71,3
23.0,male,3025.0,2432,72,361,68,0
41.0,female,6209.0,2237,144,333,38,5
88.0,male,6220.0,2089,162,402,48,5
53.0,female,3516.0,2349,30,143,180,4
29.0,female,1031.0,1728,65,218,62,5
86.0,female,6212.0,1836,162,271,33,6
78.0,female,3534.0,1735,74,219,52,6
