"age","gender","zip_code","daily_kcal","protein_g","carbs_g","fat_g","fruit_portions"
49,"male","4822",2177,72,392,26,2
30,"female","3515",1911,35,318,28,2
41,"male","5012",2566,60,469,29,1
58,"male","1033",2435,71,426,77,1
40,"female","5644",1392,76,263,39,4
50,"female","3542",1928,136,300,20,2
35,"male","3024",2220,30,331,84,3
85,"female","1033",1696,34,284,49,1
36,"male","6224",2080,87,392,39,1
71,"male","4817",2223,69,358,41,3
53,"female","5033",2137,63,329,93,1
68,"male","9728",2023,80,262,57,6
64,"female","1035",2073,92,346,20,4
68,"male","1813",2094,112,259,49,3
43,"male","2014",2062,154,244,41,2
53,"female","1036",1807,30,180,108,4
63,"female","3024",2280,32,264,101,1
59,"male","2517",2370,147,366,33,5
73,"female","3035",2548,220,323,20,4
56,"male","6535",1695,189,261,20,7
62,"male","1823",1815,174,282,20,4
67,"male","9721",2094,202,178,72,2
33,"female","5632",1922,53,310,59,2
77,"female","1036",1344,220,158,36,6
18,"female","3511",2712,90,439,54,0
19,"male","1813",2496,220,172,69,1
40,"male","8912",2153,69,347,43,2
84,"male","3534",2207,94,282,53,3
22,"male","9712",2601,102,439,20,3
21,"male","3041",2517,53,365,115,3
18,"female","1028",2382,212,272,30,2
86,"male","1825",2421,122,301,61,3
18,"female","9711",2233,160,281,62,1
71,"female","2545",2204,122,273,64,7
46,"female","5632",2421,120,408,39,3
89,"male","4825",2229,36,443,29,4
58,"male","6535",1983,220,212,20,0
83,"male","5045",2350,92,458,20,2
19,"male","3023",2665,66,214,151,1
87,"female","5632",1872,52,229,100,6
82,"male","9712",2221,113,147,109,5
72,"male","5621",2039,57,317,93,2
80,"male","9721",2050,30,156,121,3
50,"male","1825",1857,192,219,32,6
73,"male","5612",2646,206,358,42,5
20,"male","5045",2185,216,233,48,3
57,"male","5612",2342,220,275,73,6
66,"male","9735",2272,57,195,145,2
26,"female","1028",2190,85,239,85,1
75,"female","4817",1949,30,380,56,3
53,"female","1036",2301,207,214,63,6
61,"male","4816",1936,30,373,20,0
20,"male","3024",2398,220,288,22,3
84,"female","5634",1557,74,199,53,5
39,"female","5621",1474,89,225,33,3
49,"female","5644",1932,220,208,43,5
24,"male","5022",2369,220,270,20,6
48,"female","1028",1759,71,199,59,3
46,"female","4822",2101,62,343,30,4
30,"male","5634",2368,212,272,73,4
55,"male","1028",2114,107,241,75,2
43,"female","2014",2071,168,170,55,5
50,"other","5616",2011,82,270,47,5
33,"male","9731",2304,152,344,20,0
51,"female","5632",1807,30,295,44,0
29,"female","2545",2352,30,352,43,4
53,"male","5634",2413,212,367,32,5
27,"female","9711",2199,119,351,26,4
18,"male","1028",1894,80,180,102,5
84,"female","9712",1890,48,302,55,4
59,"male","5646",2390,136,402,20,7
56,"male","3035",2454,220,263,39,3
30,"male","5022",1910,220,200,21,6
21,"male","2014",2398,220,259,93,2
60,"female","5632",2299,30,320,107,10
89,"other","4811",1868,56,370,28,2
35,"female","5612",2230,100,357,39,4
47,"female","4825",2082,220,217,23,2
77,"male","1028",1810,80,146,109,0
19,"other","4822",1695,192,127,69,2
41,"female","5025",1654,179,243,20,3
63,"female","1046",1479,97,190,34,4
18,"male","3026",2239,128,398,20,5
50,"male","3542",2159,216,272,20,3
84,"male","2545",2628,54,372,131,5
66,"male","3026",1995,220,236,20,2
82,"female","3515",1800,194,179,27,6
72,"female","6224",1626,30,332,42,5
67,"female","9728",1878,136,290,33,3
78,"male","8921",2368,220,263,51,2
70,"female","5014",1750,181,237,20,3
56,"male","1046",2437,220,266,25,1
35,"female","5612",2452,73,444,29,5
89,"female","4817",1760,96,262,45,2
39,"male","8912",2182,68,347,43,0
51,"male","4817",2620,220,275,25,4
56,"female","4825",2371,220,282,30,1
38,"male","5646",2427,63,503,23,2
72,"male","4825",2154,79,370,29,3
49,"male","4822",1896,65,275,82,1
40,"male","3023",2259,33,347,58,4
72,"female","9721",1677,43,191,110,1
87,"male","1033",2313,134,283,70,7
60,"female","9731",1623,57,291,22,4
86,"male","9735",2089,57,310,86,5
62,"female","1031",2300,30,306,81,2
68,"female","3531",2069,94,218,123,3
30,"female","5634",2106,199,299,20,3
48,"male","1046",2097,56,256,93,1
64,"male","6211",2195,105,338,43,6
56,"female","1023",2417,130,392,39,4
72,"male","9721",1946,78,237,89,1
33,"other","5634",2678,160,372,37,3
19,"female","9721",1959,53,227,84,4
64,"female","8921",2015,158,272,32,5
30,"female","5646",2543,206,330,42,3
50,"female","4822",1621,53,250,63,2
79,"female","6216",1644,31,290,62,4
55,"female","3026",1357,75,157,48,3
28,"female","5033",2433,144,354,71,4
49,"male","3041",2218,117,431,20,5
88,"female","1825",1949,110,231,82,5
54,"male","3035",1898,70,413,20,6
68,"female","5621",1716,77,219,57,3
62,"female","1031",2146,202,116,78,1
27,"male","3516",1892,38,262,86,2
29,"male","1028",1934,30,383,76,1
29,"female","5644",1907,129,260,20,2
26,"female","3511",1257,56,250,31,0
49,"male","3534",2441,120,215,116,4
25,"female","3035",2544,207,343,44,5
62,"female","3542",1597,166,209,20,4
20,"female","4811",1616,75,132,78,4
57,"male","3026",1783,55,321,41,0
41,"male","5033",2080,85,269,78,1
21,"male","9711",2286,117,339,43,1
31,"female","5612",2168,143,221,62,5
42,"male","8912",2656,116,331,98,5
86,"female","3514",1786,194,80,53,6
39,"female","5022",2325,193,321,30,4
52,"female","5012",1960,56,272,82,0
69,"male","3023",1888,70,320,37,1
69,"male","1031",1952,78,298,20,7
42,"female","1028",1759,52,236,52,4
35,"female","3041",2082,201,234,52,1
88,"female","5045",1708,30,296,44,7
72,"female","3024",1515,178,185,39,1
80,"male","4817",2050,30,248,92,3
62,"male","1823",1815,122,306,20,4
26,"male","5014",2571,220,279,20,9
71,"other","9712",1936,74,104,112,2
72,"male","3511",1769,80,197,46,5
38,"male","2014",2486,96,398,47,5
62,"female","2014",2406,106,370,60,3
84,"male","9731",2028,64,308,84,2
88,"female","5621",1983,204,118,61,3
79,"female","3511",1886,97,232,82,5
60,"male","5014",1964,30,387,20,5
73,"male","5612",2415,45,401,29,2
62,"female","6224",1991,86,392,20,6
54,"female","3514",2027,53,321,68,2
89,"male","3515",2084,102,346,20,1
57,"female","4822",1379,102,205,20,4
40,"male","3515",2351,220,194,20,4
73,"female","6216",1682,76,316,20,4
38,"male","1023",2070,83,397,20,6
56,"male","3534",2448,48,239,158,1
26,"female","3542",1816,97,218,57,2
79,"male","5033",2290,108,251,79,2
74,"female","5634",1889,47,264,95,1
38,"male","5646",2400,220,334,32,4
19,"female","5634",2055,106,392,20,0
58,"male","3514",2626,175,330,20,0
35,"female","5612",2452,73,458,20,5
68,"male","1023",2133,82,438,20,5
54,"male","4816",2020,81,310,31,3
66,"male","1825",2277,142,231,83,0
37,"female","6211",2622,30,533,73,2
34,"female","1035",2311,162,384,25,3
49,"female","5622",2133,119,365,20,5
51,"male","3516",1949,174,219,52,4
27,"male","5022",1910,220,192,20,9
18,"female","5033",1827,30,182,93,3
49,"male","5632",2574,220,277,20,2
59,"female","1031",1896,72,146,109,2
59,"male","5622",2687,220,367,34,5
46,"female","6224",1501,90,282,20,3
25,"male","3023",2625,72,109,142,0
85,"male","6221",2296,204,321,20,2
29,"female","1035",2436,129,257,153,2
66,"male","3035",2070,118,326,59,5
35,"male","1813",2211,68,263,79,2
87,"female","5012",2137,176,187,52,3
88,"male","3023",1977,73,269,50,8
30,"male","8912",1925,196,214,20,3
26,"male","1825",1998,96,260,58,3
74,"other","5616",2092,79,429,24,3
35,"male","1825",2129,177,231,31,4
27,"male","5014",2489,220,281,20,3
43,"female","5621",1598,35,257,20,2
86,"male","6216",1605,128,206,43,6
79,"female","6514",1392,51,202,35,3
38,"female","3516",1774,185,90,54,2
84,"female","6224",1797,94,322,30,3
31,"female","3542",2149,88,247,113,0
72,"male","5621",2039,30,410,24,4
64,"female","6211",2280,128,322,49,8
57,"male","5033",2522,220,263,61,3
31,"female","4816",2372,199,253,61,4
79,"male","5644",2551,90,454,74,3
37,"female","5022",2447,220,381,20,3
62,"female","3542",1597,166,241,20,4
27,"female","6514",2191,44,452,23,4
71,"female","1031",2099,149,261,59,4
18,"male","9735",2619,103,109,144,4
20,"male","1023",2301,220,263,20,7
89,"male","6216",2051,60,380,58,2
36,"female","1031",2028,30,261,80,2
41,"male","5634",2116,88,288,51,4
89,"male","1028",1644,80,206,36,5
85,"female","6216",1756,117,253,48,6
87,"male","2014",1591,110,97,95,4
69,"male","1823",2277,210,233,20,4
66,"male","9711",2098,52,421,26,1
25,"other","3548",2252,160,281,20,4
84,"male","5014",2350,220,356,20,3
29,"female","1023",2167,83,434,20,6
22,"female","3542",2042,71,345,29,3
51,"male","1823",1819,61,348,41,7
62,"male","3511",1957,30,248,79,5
36,"male","3041",1998,162,268,39,3
88,"female","5621",1606,34,257,20,6
28,"male","1046",2286,79,363,78,3
27,"male","6224",2057,51,392,20,0
33,"female","6224",1825,59,418,20,1
27,"female","1035",2235,107,325,73,7
61,"male","5634",2201,159,232,62,3
62,"female","9711",2279,129,273,62,3
29,"female","9728",2040,50,267,89,5
52,"male","5014",2346,183,363,20,4
35,"male","5616",2508,168,333,44,4
69,"female","5012",1865,56,262,78,4
51,"male","3516",1858,188,150,28,1
50,"other","8912",2005,116,182,78,2
81,"male","6535",1657,183,185,20,2
52,"male","5014",2390,113,376,33,6
53,"male","1825",2208,114,252,91,2
32,"male","5612",2608,165,420,39,2
80,"female","5621",2009,47,287,95,3
41,"male","1813",2259,38,490,20,8
37,"male","9735",2152,185,116,28,2
65,"female","3516",2125,34,291,93,3
40,"female","3026",1952,70,337,20,4
64,"female","4822",1812,220,195,38,4
37,"male","5045",2353,217,194,85,5
21,"male","3026",1829,131,358,20,4
70,"male","5045",2205,133,378,27,5
76,"female","5621",2116,30,476,23,6
18,"male","4825",2512,156,402,20,3
31,"male","9731",2366,220,263,43,3
70,"female","4822",1612,93,200,70,2
58,"male","5012",2411,60,289,127,1
72,"female","3515",1663,30,340,20,7
34,"female","8912",2105,212,381,20,2
61,"male","3035",2201,140,370,20,2
66,"female","6216",1788,139,222,37,0
62,"male","1823",2233,220,310,30,5
31,"male","9712",2800,107,251,151,3
74,"male","1036",2043,80,260,97,3
26,"female","5646",2230,208,203,29,6
72,"male","2014",2023,107,378,20,3
87,"female","1036",1801,72,219,36,6
53,"male","4825",2386,104,410,39,2
18,"male","4817",2366,98,339,68,1
73,"female","5022",1850,96,356,20,8
42,"male","6224",2003,156,321,36,1
41,"male","5622",2433,192,427,20,2
84,"male","5014",2199,69,314,84,1
61,"female","5632",1920,53,349,22,1
80,"male","4811",2110,220,216,38,2
39,"female","5616",2055,82,439,32,5
19,"male","1813",2237,92,392,28,5
81,"male","5621",1893,220,214,20,2
82,"male","4811",2089,220,237,32,1
86,"male","1036",2247,168,303,62,4
50,"male","3515",2108,102,427,20,4
57,"female","2517",2341,39,508,20,8
83,"female","9735",1859,58,153,146,4
28,"female","3514",2330,139,239,62,3
56,"female","4817",2192,220,242,22,3
28,"male","5634",1897,97,324,20,3
70,"female","3534",2155,131,236,90,3
57,"male","5014",2390,53,403,28,3
58,"male","1033",2121,90,161,121,4
56,"female","4811",2311,185,280,51,4
79,"male","1031",2252,63,207,128,1
50,"female","4822",1886,44,165,115,4
38,"male","1023",2143,141,258,66,2
72,"male","5612",2053,30,454,20,4
42,"female","5014",2049,220,295,20,3
28,"female","5025",1981,164,288,20,2
25,"male","3035",2523,63,406,81,3
86,"male","6211",2221,32,333,80,6
30,"male","8912",1925,130,233,46,1
72,"male","6221",2165,197,263,60,6
30,"male","1036",2388,220,299,49,4
79,"female","1036",1948,30,407,20,2
35,"female","3041",1799,93,268,25,3
47,"male","2014",2251,92,318,80,4
85,"female","1023",2032,61,351,43,5
81,"male","6514",1537,146,102,67,4
21,"female","8927",2150,31,372,64,3
84,"male","3542",1953,30,303,47,3
48,"male","5632",2343,183,177,93,3
28,"male","3515",1860,57,220,88,3
62,"female","9712",1743,167,147,76,2
58,"female","1046",2139,30,418,20,1
50,"female","1031",1935,164,256,45,2
38,"female","8921",2351,135,183,115,4
64,"female","5646",1844,220,110,44,5
28,"female","5025",1902,65,359,38,4
44,"other","8912",2180,47,323,99,1
60,"female","3515",2063,195,255,49,2
50,"female","1031",2367,56,172,172,4
35,"male","6211",3045,174,372,20,3
18,"female","9711",2058,30,427,20,1
19,"female","5634",1956,55,182,99,3
76,"female","1825",1710,111,219,54,0
41,"male","3035",2611,213,367,20,3
25,"other","2517",2147,96,443,20,6
71,"female","2517",1505,30,250,24,7
89,"male","9735",2592,177,353,45,2
46,"male","2014",2149,30,320,66,8
48,"male","1035",2497,38,441,62,1
39,"female","4825",2112,220,237,20,6
49,"male","5632",2415,53,329,80,2
22,"male","9712",2227,168,213,84,2
79,"female","6211",1480,30,210,74,6
54,"male","5045",2618,217,181,121,4
30,"male","3514",2769,220,195,49,1
40,"female","5632",2324,185,280,49,1
63,"male","1825",1837,146,172,36,6
89,"other","1028",1718,80,186,108,5
29,"male","8912",2045,108,302,64,1
56,"male","3534",2270,136,192,112,5
52,"female","3531",2053,105,251,101,8
68,"female","8912",1640,59,228,59,5
69,"male","1031",2277,116,305,33,7
71,"female","2545",2203,108,233,79,3
76,"female","9711",2201,121,207,93,5
88,"male","3041",2268,119,304,44,4
56,"female","8921",1991,30,152,120,1
24,"female","1023",2302,220,264,25,5
28,"male","3023",2719,220,259,61,0
83,"female","6535",1310,45,140,48,10
55,"male","3026",2053,99,408,20,7
80,"male","2545",2646,220,275,31,4
21,"male","5033",2176,72,352,20,1
51,"male","8927",2555,212,301,31,6
42,"male","3542",2498,120,380,51,2
84,"female","4825",2096,171,341,27,5
51,"male","5621",1912,43,309,54,0
71,"female","4822",1738,30,191,93,1
34,"male","5025",1858,220,246,20,6
23,"female","1036",2431,127,349,70,3
48,"female","1035",2333,82,282,91,6
44,"female","3026",1914,94,354,20,3
27,"male","9712",1931,58,263,82,3
53,"male","5634",2307,212,244,48,6
48,"female","1028",1501,147,80,59,2
31,"male","5012",1844,66,263,85,1
48,"female","6221",2451,58,558,28,2
38,"female","3511",1755,37,245,68,3
82,"male","4811",2110,140,332,20,2
58,"male","1813",2217,86,293,29,1
23,"male","5622",2550,220,286,23,5
71,"male","4811",2165,107,395,42,5
29,"female","1825",2102,30,357,46,2
26,"female","1823",1943,220,294,20,5
58,"male","6535",1983,220,190,20,1
18,"female","1813",2070,220,236,20,3
62,"female","3542",2112,30,410,20,4
21,"male","6535",1867,193,219,20,1
49,"male","3024",1852,106,267,48,2
19,"male","5045",2512,167,396,27,2
35,"female","5616",2258,220,264,20,1
30,"male","5022",2387,220,281,20,8
75,"other","5012",1903,30,88,149,0
86,"male","8927",1992,146,307,41,7
82,"female","1046",1720,70,305,20,6
57,"male","1036",2437,120,349,93,6
53,"male","8912",2071,95,334,63,3
29,"male","8912",2272,194,270,49,3
39,"male","3026",2284,195,202,111,6
72,"female","3548",2015,33,409,20,2
75,"female","5634",1889,220,151,39,5
39,"male","6224",1931,87,376,21,5
43,"male","3511",2401,30,431,80,3
56,"male","5022",2186,119,416,20,4
64,"male","5022",2256,207,270,20,3
76,"male","5022",2406,220,268,21,3
69,"female","6216",1412,30,154,72,8
50,"male","3542",1819,141,315,27,1
23,"female","6224",2180,44,411,20,0
52,"male","9735",2173,30,376,51,2
88,"male","1825",2078,61,333,68,7
21,"female","1036",2431,124,349,98,1
35,"male","3534",2065,87,338,33,2
50,"male","5033",2790,127,486,59,2
39,"male","3024",2003,30,402,40,3
31,"female","5622",2599,103,370,22,7
32,"male","5612",2507,152,447,20,5
55,"female","3531",2465,157,329,47,6
55,"male","5634",2403,143,394,40,3
25,"male","5025",1945,118,263,71,1
63,"male","3041",2190,116,363,20,7
39,"male","3542",2312,136,456,22,0
80,"female","8912",1941,110,233,86,3
49,"female","4811",2669,33,542,47,2
89,"male","5644",1377,30,96,76,2
84,"female","5612",2249,96,414,20,5
59,"male","5644",2351,143,323,43,1
54,"male","5045",2378,92,466,28,3
57,"female","2517",2227,158,393,20,2
18,"male","1028",1998,72,254,29,1
25,"male","5022",2394,207,363,20,10
58,"male","5622",2451,170,372,42,3
75,"female","3515",1881,56,282,57,4
52,"female","5033",2023,86,269,40,3
25,"female","3035",2172,52,336,47,3
65,"male","6211",2256,56,359,76,4
26,"male","3516",2330,80,163,142,0
73,"male","6224",2029,135,258,49,2
61,"female","3516",1635,84,218,59,3
79,"male","5644",2330,161,231,123,4
61,"female","3024",2025,96,349,29,2
71,"female","3514",2096,114,161,86,3
21,"male","5033",2200,125,273,49,1
72,"male","3511",1781,173,206,29,2
88,"male","3041",2016,118,190,81,6
51,"male","9711",2347,116,303,54,1
40,"male","2517",2292,43,481,20,4
74,"female","5646",2186,77,403,20,5
36,"male","6221",2417,154,142,119,4
72,"male","9711",1781,54,286,35,2
28,"female","5616",1939,148,333,20,5
18,"male","6216",2320,204,358,49,2
79,"female","5621",2009,166,235,63,3
84,"male","1036",1892,114,249,59,2
61,"female","4822",1812,80,229,62,0
65,"female","3515",1998,139,335,20,2
18,"female","9711",2586,220,150,83,1
38,"female","5045",2419,220,213,42,4
50,"male","1825",2325,47,323,71,4
62,"male","5632",2133,178,216,62,1
82,"male","9711",2400,35,325,108,3
28,"female","6221",2675,96,420,25,3
43,"female","3026",1915,30,385,20,3
65,"female","4825",1588,37,266,53,1
20,"female","5033",2137,220,150,57,3
88,"male","3041",1543,125,181,46,3
28,"female","5025",1548,32,230,20,4
39,"female","1033",2127,88,161,140,3
71,"other","3511",1784,88,219,70,4
86,"other","5646",1793,40,416,47,5
27,"male","3026",2368,135,424,20,3
87,"male","2545",2415,63,315,68,3
88,"male","6221",2702,220,250,50,2
75,"male","5616",2352,92,339,67,4
89,"male","1028",1377,30,184,69,5
79,"female","3514",1485,75,294,20,2
55,"female","9735",2157,30,195,141,0
52,"male","1031",2372,220,150,63,4
40,"female","5022",2097,69,342,41,5
40,"female","5022",2457,193,363,20,2
26,"female","2517",2234,220,249,20,3
44,"male","9731",2284,195,116,76,1
59,"male","2517",2138,63,374,43,7
75,"male","6535",1565,99,275,20,3
88,"male","3023",1993,79,363,30,5
22,"male","3514",2533,168,370,30,3
43,"female","3041",1769,105,183,36,2
35,"male","1813",2237,63,202,137,6
20,"male","6211",3045,37,437,113,3
20,"female","5033",2398,151,354,73,3
61,"male","9712",2415,116,163,142,0
42,"male","3542",1840,97,260,52,3
84,"female","1031",1843,43,156,115,7
51,"female","2545",1804,94,267,49,3
72,"male","9721",1818,65,266,35,6
43,"female","2014",1995,139,273,20,3
74,"male","2545",2340,60,143,180,1
53,"female","3548",1964,30,369,33,4
21,"male","3026",1945,64,325,43,6
52,"male","9721",2383,162,183,115,5
62,"male","1033",2095,151,167,63,3
30,"male","4811",2388,220,235,20,5
28,"female","9712",2118,124,344,26,2
78,"male","5634",1935,220,128,87,6
87,"female","3534",1989,142,224,53,4
74,"male","2545",2594,220,195,29,2
58,"male","1035",2474,60,426,87,5
53,"female","1036",2301,207,268,47,6
72,"female","8921",2121,78,396,34,1
56,"male","5022",2370,45,522,20,6
48,"male","6211",2348,51,249,116,8
42,"male","5646",2211,178,266,73,0
55,"male","5634",2413,143,395,50,5
42,"male","5616",2216,113,396,34,4
65,"male","3514",2277,132,299,57,3
47,"male","3515",2346,207,167,20,0
39,"female","3516",1774,220,90,54,1
84,"male","4816",2806,116,410,40,3
69,"female","1036",2121,149,323,39,4
85,"female","4822",1524,48,178,75,1
75,"female","3534",1895,70,287,34,6
88,"male","3041",1543,44,257,59,1
88,"male","4811",2592,72,558,20,5
77,"other","5616",1800,96,267,40,5
53,"male","4825",2067,177,195,45,2
21,"male","1035",2451,114,415,51,2
61,"female","5632",1645,30,244,85,0
69,"female","6216",1643,68,270,20,3
71,"female","2014",2440,117,474,34,4
63,"female","9712",2204,99,233,90,7
49,"male","1825",2325,220,198,39,1
63,"female","5033",1853,137,219,71,3
24,"male","3023",2432,72,361,68,0
41,"female","6211",2237,144,333,38,5
85,"male","6221",2089,162,402,48,5
51,"female","3516",2349,30,143,180,4
29,"female","1031",1728,65,218,62,5
85,"female","6211",1836,162,271,33,6
78,"female","3534",1735,74,219,52,6
62,"female","2014",2129,178,171,68,2
29,"female","1035",2111,95,115,140,4
23,"male","9731",1769,220,86,47,1
82,"female","1825",1507,113,216,20,10
42,"female","2545",1991,149,142,89,0
34,"female","8912",2227,69,343,63,4
64,"female","3035",2133,84,409,20,4
48,"female","5612",2380,31,485,20,3
82,"female","4822",2116,204,247,44,3
29,"female","5644",1907,185,177,69,1
53,"male","8921",2525,154,273,73,1
44,"female","4817",1995,30,143,115,2
83,"male","1023",2247,103,440,21,4
57,"male","4816",2454,67,473,34,3
50,"male","3511",2468,127,248,111,2
51,"female","6221",2222,51,334,92,0
52,"male","8912",2170,211,281,36,5
36,"female","9728",2270,163,217,76,4
79,"male","5045",2257,155,355,57,4
58,"female","2545",2331,116,198,130,7
54,"male","3542",2232,220,145,55,4
53,"female","1046",1923,49,348,20,2
61,"female","4811",2187,69,409,47,4
28,"male","3023",2470,30,264,128,1
19,"male","5033",2496,144,238,96,1
33,"female","1028",2048,73,260,97,4
51,"female","1823",2058,106,322,20,4
87,"male","9728",2380,133,236,72,1
53,"female","8921",1956,42,344,28,2
53,"female","1035",1992,136,225,63,6
25,"male","5621",2271,30,322,103,4
86,"male","1033",1882,55,338,32,2
79,"female","4825",2352,185,261,76,6
29,"other","3023",1918,143,80,84,4
69,"female","6216",1865,119,184,72,7
50,"female","4822",1981,86,357,29,2
74,"female","3531",2129,122,393,40,7
44,"female","8927",2311,220,291,30,4
25,"male","5045",2703,165,440,25,4
54,"female","1813",2032,44,378,59,2
35,"male","6535",1822,220,136,20,2
53,"female","8927",2255,123,419,37,8
66,"female","5612",1968,119,296,31,4
69,"female","1023",1818,76,359,21,4
80,"male","4817",2050,64,325,55,5
35,"female","6221",2785,30,592,20,4
23,"male","5634",1894,112,257,69,5
68,"female","5022",1887,220,258,20,3
68,"female","5033",1671,88,280,40,2
87,"male","2014",1988,57,282,77,5
32,"female","5014",2706,86,588,20,3
49,"other","8912",2192,68,408,34,4
18,"male","4817",2647,220,227,20,2
88,"male","5646",1977,125,256,21,6
55,"male","4817",2483,82,339,91,5
58,"female","3542",1701,110,178,90,2
50,"male","3548",2086,92,345,20,0
57,"female","4822",1435,82,150,53,2
65,"male","6514",1534,132,199,31,5
40,"female","1823",1654,100,303,20,3
57,"male","5621",2157,133,278,60,1
26,"female","2517",2230,142,395,28,2
59,"female","5014",1764,167,249,20,2
79,"female","6535",1404,51,231,53,5
60,"female","3515",1923,30,318,36,3
82,"male","9712",2088,220,260,51,3
46,"female","1046",1966,30,360,20,3
35,"male","1813",2077,79,404,23,5
83,"female","3023",1950,131,327,24,2
41,"female","9728",1709,115,257,25,4
61,"female","1036",1890,75,242,86,7
25,"female","3035",2046,58,418,20,1
62,"female","5033",1925,97,186,68,2
21,"male","6216",2539,215,287,20,4
63,"male","4825",1936,154,217,20,6
44,"female","5612",2153,60,380,42,1
58,"male","3026",1568,148,208,28,6
24,"female","5622",2519,180,424,20,2
25,"female","6514",2153,220,236,20,2
30,"male","2014",2347,78,395,72,3
72,"female","1028",1466,30,217,47,5
63,"female","5634",2055,39,323,54,3
37,"male","9711",2095,92,205,109,2
80,"female","5644",1288,36,126,85,4
20,"male","2545",2847,107,341,103,3
84,"male","1036",2380,168,323,35,4
81,"male","5621",1934,88,266,106,3
68,"female","6211",1784,105,187,51,2
35,"male","9712",2484,55,114,180,5
31,"male","4811",2492,63,519,38,4
29,"female","9711",2199,171,281,47,1
69,"male","4811",2409,104,410,39,4
33,"male","5025",2074,220,160,31,8
23,"male","1046",2423,66,203,136,4
75,"male","9711",1827,77,344,56,4
47,"female","6211",2237,131,318,57,0
74,"female","5014",1571,66,297,20,1
86,"male","8927",2125,205,306,29,2
45,"male","1813",2085,79,404,23,4
64,"female","8921",2420,148,226,96,2
72,"female","3548",1668,115,296,29,4
89,"male","2517",1993,61,294,84,5
43,"female","9728",2180,45,388,46,3
39,"other","6514",2147,65,371,58,3
21,"female","4825",2459,220,266,39,2
59,"female","3511",2057,87,299,89,2
89,"male","6514",1936,220,186,20,0
89,"male","5022",2225,102,542,20,4
37,"female","5022",2257,122,340,23,3
20,"male","1035",2390,114,325,62,7
71,"female","5014",2019,220,275,20,3
22,"male","1823",2271,53,477,21,7
84,"female","9712",1921,90,91,103,3
25,"male","5622",2457,220,268,57,5
87,"male","2545",2230,168,332,33,3
49,"male","1825",1857,192,172,28,6
68,"female","6221",2105,113,402,42,6
24,"female","5012",2042,193,228,58,0
44,"female","5014",2435,124,492,23,3
53,"male","1825",2137,109,188,137,3
79,"female","6514",1384,43,256,26,2
40,"male","2517",2497,170,443,20,0
35,"female","1031",2317,194,154,129,3
29,"female","3548",2355,71,346,53,0
72,"male","9728",2071,60,323,89,3
35,"female","5616",1973,150,220,51,2
66,"female","5612",2238,63,364,50,5
84,"female","3534",1786,142,204,20,4
64,"female","1825",2280,54,323,71,6
60,"female","3511",1960,116,120,84,4
50,"male","5025",2066,92,410,20,4
33,"female","5045",2224,69,322,78,4
24,"female","5012",2042,193,177,56,1
36,"male","1036",2036,40,314,52,4
79,"male","5033",2283,65,219,108,3
77,"male","2517",2119,105,438,20,3
84,"male","3542",2028,47,318,74,2
71,"female","9735",1971,88,357,39,5
64,"female","3515",1974,30,402,29,5
75,"female","3534",2382,30,264,112,4
24,"male","4817",2315,30,483,48,2
60,"female","3542",1764,174,236,20,10
57,"female","4822",1542,102,196,38,4
33,"male","3516",2076,152,236,80,0
57,"male","9712",2613,90,511,34,3
58,"female","1031",1649,192,192,20,1
68,"female","5616",1757,96,241,44,3
66,"female","9728",2129,80,237,101,5
40,"female","5644",1694,73,100,114,4
31,"male","9712",2749,107,331,119,1
82,"female","3511",2046,87,299,67,4
71,"female","1028",1508,77,80,85,2
38,"other","6514",1713,113,195,57,2
86,"female","5621",1809,137,232,45,4
52,"male","9721",2234,195,222,31,4
41,"male","1031",2498,186,124,120,1
41,"male","5012",2566,114,378,91,4
46,"male","3548",2498,38,437,20,2
55,"male","3515",2308,103,454,20,6
53,"female","1035",1795,173,232,20,3
43,"male","9728",1852,192,261,42,5
54,"other","6514",1713,115,159,69,3
77,"female","5025",1642,179,237,23,3
52,"male","3515",2102,92,374,23,6
25,"other","3542",2427,64,503,20,1
63,"male","1035",2862,120,398,67,6
70,"male","3026",1736,212,124,20,3
50,"female","3542",2064,88,113,71,1
41,"male","5646",2418,220,334,36,2
37,"male","9735",2124,91,233,125,2
69,"male","9728",2315,206,263,60,4
59,"female","3511",2090,70,324,64,1
72,"female","8921",2189,115,277,54,2
52,"male","5634",1847,30,354,21,5
39,"male","5033",2427,70,329,86,4
53,"male","1033",2190,77,217,100,3
45,"female","6211",2433,122,490,37,1
70,"male","1813",1837,102,356,28,3
34,"female","3511",2253,45,296,74,4
18,"female","3514",2436,153,396,27,2
53,"female","9735",1985,30,129,143,0
32,"female","2517",2537,220,192,20,4
46,"female","5012",2089,92,378,20,3
73,"male","6224",1903,220,88,20,5
66,"female","6224",1998,85,351,20,6
78,"other","5616",2006,206,222,26,4
73,"male","3531",2594,43,575,47,4
27,"male","3026",2326,62,488,20,2
69,"male","4811",2409,102,466,20,2
62,"female","4817",1908,186,235,52,5
27,"male","4811",2435,46,519,38,4
28,"female","5634",1874,109,257,54,3
38,"male","1031",1889,76,345,20,5
32,"female","5622",2242,220,279,20,5
76,"male","4825",2407,35,474,43,10
74,"female","5646",1949,165,250,20,3
27,"other","5632",2350,220,145,42,3
43,"female","1023",2380,45,478,20,4
19,"male","5012",2660,104,331,131,3
77,"male","6224",1634,78,240,30,3
