age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
47.0,male,6221.0,2343,45,359,72,1
87.0,female,5023.0,2036,190,278,20,6
49.0,female,1811.0,2157,65,455,54,5
86.0,other,8912.0,1907,98,291,28,1
86.0,female,9734.0,1408,38,210,59,3
62.0,female,3024.0,2348,135,323,30,3
24.0,male,5645.0,2077,30,360,70,1
53.0,male,5634.0,2307,220,145,22,10
67.0,male,1027.0,1962,117,200,74,3
85.0,female,5632.0,1507,51,250,59,5
63.0,female,5617.0,2177,107,342,34,3
60.0,female,1815.0,1944,30,416,20,3
85.0,other,2547.0,2261,123,307,39,0
68.0,male,1033.0,2277,30,465,20,7
33.0,female,5030.0,2266,220,187,22,4
46.0,other,5646.0,2223,69,468,38,3
38.0,male,2014.0,2095,152,355,20,2
47.0,female,5029.0,2082,30,410,44,5
62.0,female,2545.0,2517,162,347,73,1
41.0,male,3025.0,2233,220,129,62,4
49.0,male,1033.0,2057,55,323,71,2
66.0,male,3041.0,2190,36,303,68,4
16.0,female,3039.0,2184,54,336,39,4
69.0,female,5009.0,2189,36,462,20,7
33.0,male,9718.0,2090,75,351,43,3
32.0,female,2016.0,1632,78,220,39,0
31.0,female,5024.0,1761,181,217,20,9
36.0,male,4815.0,2497,154,416,25,3
60.0,female,6218.0,2005,74,439,20,3
88.0,female,5646.0,1970,76,331,28,4
35.0,female,6218.0,2675,83,420,28,3
83.0,female,3026.0,1408,68,208,59,1
32.0,male,6224.0,1994,51,418,20,5
61.0,female,4820.0,2554,90,501,68,5
71.0,female,1032.0,2099,202,169,73,1
78.0,female,5647.0,2310,32,511,23,2
86.0,male,1050.0,1591,137,241,64,2
23.0,female,6224.0,2533,80,478,20,0
89.0,female,1036.0,2057,48,274,83,1
36.0,female,1023.0,2212,84,438,21,5
82.0,male,3025.0,2547,63,429,63,1
54.0,male,1033.0,2435,195,381,20,3
83.0,male,5045.0,2221,96,421,20,3
88.0,female,3534.0,1661,105,224,43,5
72.0,female,9713.0,2096,60,320,106,3
53.0,female,3541.0,2316,136,414,20,4
61.0,female,2545.0,2331,98,237,129,7
61.0,female,4816.0,2144,220,214,20,2
60.0,male,3534.0,2568,220,235,63,2
55.0,female,9712.0,1943,108,297,37,3
69.0,male,1027.0,2165,184,257,51,1
33.0,female,5631.0,2018,89,301,36,2
74.0,male,4825.0,2154,119,398,20,7
45.0,male,5630.0,2737,148,412,20,4
80.0,male,3034.0,2297,61,318,101,6
67.0,female,4816.0,1757,181,129,109,3
62.0,male,2014.0,2098,148,342,20,2
80.0,female,5621.0,1426,30,112,76,2
69.0,female,3535.0,2151,122,311,37,4
46.0,male,8912.0,2063,82,378,39,2
17.0,male,8912.0,2375,165,375,44,3
73.0,female,1035.0,2038,136,315,40,6
72.0,female,3035.0,2024,79,384,20,4
55.0,female,1034.0,1906,220,140,25,1
59.0,male,3515.0,2006,218,278,30,4
69.0,female,3529.0,2141,122,311,59,4
27.0,female,5616.0,2028,206,222,20,2
30.0,female,1040.0,2412,115,343,52,3
82.0,male,5634.0,2356,139,398,32,4
27.0,male,6224.0,2273,80,449,20,1
73.0,male,5646.0,2353,112,456,20,3
80.0,male,5644.0,2042,89,397,21,10
61.0,male,3511.0,2480,220,95,123,3
80.0,male,1036.0,2407,78,334,93,3
19.0,female,8927.0,2168,30,394,48,3
26.0,female,6222.0,2180,30,464,39,1
86.0,female,6217.0,1597,30,253,20,3
19.0,female,5043.0,2260,129,316,62,4
86.0,female,6214.0,2024,48,297,68,4
52.0,male,3023.0,2234,195,124,63,4
77.0,male,5053.0,2002,90,418,20,4
35.0,male,8920.0,2911,159,428,54,1
62.0,female,3026.0,1787,154,237,23,3
21.0,male,6514.0,2355,118,268,79,2
80.0,female,5015.0,2552,220,371,33,10
31.0,male,6531.0,2009,86,349,20,4
32.0,female,5010.0,2414,30,306,106,8
46.0,female,6210.0,2283,33,390,60,1
38.0,male,6223.0,2003,132,337,23,3
47.0,female,2518.0,2309,62,397,29,4
24.0,male,3517.0,2252,54,222,121,5
60.0,female,1028.0,2303,139,273,57,0
50.0,male,4817.0,2468,82,458,68,4
85.0,male,3018.0,2160,131,260,59,3
35.0,female,5620.0,2754,30,521,20,8
79.0,female,1020.0,1992,73,351,76,5
82.0,male,1824.0,2421,147,426,20,3
32.0,male,3517.0,2129,163,321,20,1
26.0,female,3024.0,2097,135,152,104,3
88.0,male,4811.0,2068,190,220,52,2
71.0,other,9711.0,2061,54,343,41,4
23.0,male,1820.0,2070,193,210,34,6
73.0,male,3020.0,2150,53,325,72,5
33.0,male,6224.0,2057,35,278,66,4
56.0,female,4816.0,1740,106,262,46,2
45.0,female,1813.0,1944,173,209,60,2
26.0,female,3511.0,2665,81,439,85,1
32.0,female,5635.0,2250,85,362,41,4
61.0,male,2545.0,1936,214,132,61,4
88.0,male,9728.0,1892,193,221,31,4
39.0,female,9734.0,1820,164,216,20,1
83.0,male,3023.0,2160,73,312,67,1
80.0,male,1030.0,2252,131,289,49,3
55.0,male,4811.0,2424,144,311,37,4
52.0,male,5618.0,2286,39,401,47,5
68.0,female,8927.0,2684,118,365,110,7
69.0,other,5616.0,1677,140,249,43,2
74.0,male,2546.0,2623,52,303,127,0
62.0,female,4818.0,1908,130,212,53,5
61.0,male,9729.0,1998,220,131,41,6
70.0,female,1028.0,1466,72,80,69,1
55.0,male,2545.0,2481,88,188,110,5
89.0,female,4815.0,1793,137,236,32,4
89.0,male,5033.0,1988,171,217,30,2
58.0,male,4816.0,2288,104,387,58,4
88.0,other,6223.0,2371,158,361,59,4
65.0,female,5026.0,1200,47,303,20,9
27.0,female,5632.0,2429,207,332,35,5
22.0,female,5033.0,2322,144,246,96,1
40.0,male,5646.0,2653,220,286,73,2
46.0,female,8911.0,2117,220,82,20,2
41.0,female,6514.0,1474,30,211,39,2
81.0,male,9735.0,2296,30,414,43,4
86.0,female,3024.0,1928,56,307,47,7
77.0,male,1028.0,2330,119,335,43,4
49.0,female,5623.0,2525,50,257,145,8
63.0,male,5025.0,1586,30,333,20,4
26.0,male,4826.0,2302,170,268,99,3
58.0,female,2517.0,1912,49,315,36,5
89.0,female,3510.0,1869,85,287,68,7
18.0,male,5045.0,2185,107,157,109,4
26.0,female,4817.0,2456,137,475,20,5
53.0,male,2515.0,2274,67,426,20,3
79.0,female,5649.0,1734,165,243,20,0
31.0,male,3516.0,2186,90,318,55,1
31.0,female,9711.0,2706,220,154,123,3
56.0,female,8917.0,2208,30,399,43,1
79.0,female,8921.0,1880,37,155,127,2
21.0,female,1826.0,2402,186,214,73,4
70.0,male,4826.0,2410,220,253,50,1
37.0,other,9710.0,2119,194,154,75,2
74.0,female,6220.0,1969,94,182,81,4
54.0,female,6214.0,2208,31,418,20,3
43.0,female,3516.0,2180,69,465,20,2
44.0,male,1028.0,2116,30,459,45,0
41.0,female,5045.0,2467,73,440,79,2
49.0,male,3537.0,2348,220,213,20,0
26.0,male,5014.0,2900,156,571,20,5
21.0,female,2013.0,1852,97,283,28,3
50.0,female,3026.0,2017,99,304,25,5
43.0,male,4821.0,1606,144,116,45,2
71.0,female,5620.0,2223,95,343,41,4
42.0,female,9712.0,1946,220,86,92,0
54.0,male,6226.0,2196,69,381,34,4
30.0,male,1033.0,2090,108,237,71,3
78.0,female,4811.0,1915,30,218,98,4
24.0,female,3020.0,2270,176,233,42,2
58.0,female,1039.0,1951,174,271,20,6
66.0,male,9721.0,1629,78,143,69,2
44.0,female,6211.0,2185,30,334,92,2
69.0,female,1823.0,1876,102,384,20,7
56.0,male,5050.0,2483,190,359,29,1
25.0,male,5023.0,2387,220,334,25,3
72.0,female,9712.0,1850,90,275,35,4
63.0,female,5635.0,1645,30,351,26,1
33.0,male,3515.0,2359,150,310,24,2
58.0,female,5614.0,1912,163,256,31,1
88.0,other,6225.0,2471,220,317,20,2
38.0,male,3530.0,2095,87,323,48,1
57.0,female,9707.0,2052,192,218,42,4
46.0,male,5015.0,2615,220,279,20,3
47.0,female,5635.0,2012,76,234,78,3
25.0,male,4825.0,1785,185,132,57,3
67.0,female,3530.0,2029,94,343,41,4
61.0,male,3544.0,2157,106,323,72,1
83.0,female,4823.0,1822,162,131,89,9
48.0,male,5630.0,1899,163,180,42,2
62.0,male,1824.0,2243,107,460,20,5
28.0,female,3518.0,2043,83,321,64,0
36.0,male,8914.0,2237,98,328,55,1
57.0,male,3541.0,2212,54,406,27,4
66.0,female,5622.0,1738,69,186,66,3
58.0,male,4817.0,2378,118,458,34,8
71.0,female,3534.0,2151,131,352,39,4
24.0,female,5034.0,2137,152,278,50,5
77.0,male,4823.0,2396,145,398,20,8
78.0,female,8921.0,1880,218,80,20,4
70.0,female,6216.0,1663,89,247,57,3
42.0,female,2543.0,1933,30,369,56,3
33.0,female,5616.0,2355,220,279,20,2
75.0,male,3025.0,1791,108,358,20,7
85.0,male,4814.0,1918,30,407,38,3
61.0,female,6215.0,2005,74,359,24,2
39.0,male,1034.0,2266,85,239,107,5
41.0,male,1033.0,2653,111,410,41,2
56.0,male,5045.0,2480,220,118,69,2
60.0,male,5012.0,2067,120,326,20,3
66.0,female,3517.0,1905,30,272,82,2
22.0,male,9712.0,2769,149,403,52,3
31.0,female,3548.0,2338,186,229,98,2
62.0,female,8929.0,2314,220,245,25,3
77.0,male,1035.0,2268,79,237,94,4
20.0,female,3035.0,2274,112,245,95,2
76.0,male,2548.0,2628,104,414,59,0
59.0,female,3025.0,2100,79,409,20,4
64.0,female,1035.0,1956,82,229,73,5
43.0,male,3541.0,2261,136,311,25,0
41.0,female,5013.0,2015,186,324,20,5
40.0,female,5622.0,2643,135,474,20,7
42.0,female,5012.0,2146,186,269,32,1
67.0,female,6515.0,1660,177,105,89,2
86.0,female,6213.0,1756,117,206,60,6
58.0,male,1033.0,2190,30,435,20,2
77.0,male,6225.0,1962,139,225,41,1
73.0,female,5633.0,1895,54,214,101,6
29.0,other,5632.0,2416,220,145,62,6
80.0,male,4818.0,2226,69,275,56,5
28.0,male,5032.0,2470,123,300,84,2
20.0,female,2517.0,2261,220,291,20,4
68.0,male,9729.0,2023,159,321,32,4
60.0,female,3517.0,2047,37,375,32,3
44.0,female,8913.0,2367,41,459,54,3
50.0,male,1033.0,2334,89,277,77,2
77.0,male,5619.0,2061,195,270,33,3
55.0,male,5624.0,2078,102,418,20,9
50.0,male,3541.0,1976,72,146,110,6
82.0,female,3025.0,1349,121,186,20,6
30.0,female,3515.0,2250,97,477,21,1
42.0,female,2012.0,1697,135,194,78,2
61.0,male,3514.0,2208,97,411,20,6
32.0,male,5617.0,2508,154,410,30,3
28.0,male,1029.0,2218,67,346,62,2
35.0,female,5614.0,2079,159,236,29,3
85.0,male,2540.0,2628,63,372,101,2
26.0,female,6214.0,1856,30,267,108,1
62.0,female,6218.0,2005,94,265,71,2
56.0,female,8929.0,2321,220,245,24,3
88.0,female,3543.0,1949,30,156,131,5
48.0,male,5621.0,2598,220,268,62,4
20.0,male,2546.0,2117,75,415,20,2
83.0,male,5646.0,2362,142,418,21,4
29.0,female,5023.0,2622,152,492,20,2
63.0,female,2014.0,2410,106,338,71,0
50.0,female,2543.0,2172,94,231,111,4
62.0,female,2014.0,1878,184,194,32,1
53.0,male,3543.0,1819,80,279,28,1
70.0,female,5622.0,2033,139,310,40,5
30.0,male,6535.0,2295,220,263,20,4
66.0,male,5013.0,2029,50,247,94,1
62.0,male,9728.0,2687,220,332,20,3
63.0,female,4825.0,1802,146,248,29,1
34.0,female,3038.0,2095,93,321,51,2
81.0,male,6535.0,1985,220,241,20,0
90.0,male,1027.0,1678,30,193,74,5
26.0,male,3040.0,2458,159,333,51,5
55.0,male,1032.0,2121,108,167,135,3
62.0,male,8915.0,2491,220,138,57,2
32.0,male,1034.0,1935,108,161,79,2
37.0,male,3508.0,2072,72,419,53,2
29.0,female,5625.0,2340,80,454,20,7
62.0,female,1032.0,2234,72,286,57,0
37.0,female,1049.0,1697,41,340,20,4
55.0,female,9730.0,2004,32,333,84,6
66.0,female,9729.0,2129,45,388,46,2
64.0,female,4817.0,2087,34,414,25,4
78.0,other,5642.0,1704,186,102,62,2
37.0,female,2011.0,2154,62,341,39,0
64.0,male,6514.0,1534,99,248,23,2
30.0,male,3025.0,2565,97,429,81,2
80.0,male,5025.0,2029,220,305,20,5
75.0,female,9712.0,2175,60,306,96,4
28.0,female,1035.0,2436,187,389,27,2
30.0,female,5022.0,2197,135,337,28,3
85.0,female,3517.0,1514,30,310,52,1
75.0,male,5619.0,2271,220,291,20,1
40.0,female,5621.0,2208,171,393,20,2
24.0,female,5645.0,2230,153,337,20,2
29.0,female,1822.0,1946,131,326,20,5
50.0,female,3518.0,2050,62,261,86,5
20.0,female,4817.0,2465,87,401,20,3
83.0,female,8911.0,1696,37,343,24,6
22.0,male,5646.0,2200,114,391,33,2
74.0,male,1823.0,2665,217,359,33,6
30.0,male,8926.0,2553,220,345,20,4
35.0,male,4812.0,2658,220,391,20,2
70.0,female,5634.0,1950,122,277,29,6
31.0,male,9731.0,2074,99,218,123,1
25.0,female,2015.0,2509,30,533,47,4
64.0,female,1028.0,2189,202,154,68,1
34.0,male,8921.0,2381,45,154,176,2
31.0,female,1032.0,1872,101,334,26,6
28.0,female,9735.0,1813,64,182,85,2
38.0,female,1022.0,2069,215,160,54,2
88.0,male,3514.0,2436,30,491,20,5
47.0,female,3020.0,1991,132,337,24,0
77.0,other,6223.0,2337,121,361,67,5
64.0,female,1034.0,2240,107,409,49,8
29.0,male,1825.0,1749,30,343,39,1
59.0,male,3535.0,2410,75,318,86,4
84.0,male,3023.0,2108,126,301,62,4
33.0,male,9710.0,2211,30,326,84,2
63.0,female,3026.0,1725,129,271,20,8
38.0,female,1035.0,2333,153,282,46,1
43.0,male,3515.0,2577,168,374,29,5
67.0,female,3024.0,2121,80,370,33,3
22.0,female,2515.0,2147,96,396,20,5
18.0,female,1037.0,2028,37,406,20,2
56.0,female,9731.0,1704,166,133,54,5
70.0,female,4816.0,2404,118,486,54,5
79.0,female,3512.0,2338,63,431,52,3
20.0,other,4821.0,2273,101,289,72,0
20.0,male,8911.0,2630,165,203,102,2
22.0,female,5612.0,2245,173,395,20,0
37.0,male,2520.0,2222,158,388,20,0
41.0,male,9728.0,1852,162,172,32,5
40.0,female,3533.0,2105,64,390,48,1
87.0,female,1037.0,1626,43,209,91,6
24.0,female,6228.0,2382,151,414,27,0
77.0,male,5622.0,2135,91,410,20,3
68.0,female,5631.0,1914,30,362,34,6
81.0,female,8920.0,2327,220,232,54,2
58.0,female,2014.0,2178,148,324,20,2
27.0,male,9711.0,2486,151,354,95,4
32.0,female,5620.0,2242,171,419,20,2
57.0,male,8911.0,1912,154,313,34,6
53.0,female,1036.0,2465,88,237,145,4
41.0,female,6516.0,1818,123,183,57,2
63.0,female,4825.0,2139,181,280,20,1
93.0,female,5023.0,1984,190,221,20,3
65.0,male,9721.0,1629,90,97,69,2
45.0,male,6212.0,2248,85,269,108,5
27.0,female,3529.0,2429,176,343,44,8
66.0,male,9710.0,2048,95,353,26,4
81.0,female,4821.0,1734,45,145,110,2
51.0,male,2522.0,2063,141,359,20,6
35.0,female,1035.0,2020,67,353,53,4
71.0,female,1814.0,2350,63,364,42,8
35.0,female,1826.0,1774,150,172,26,1
56.0,female,4817.0,2517,220,287,27,6
64.0,female,9709.0,1983,220,80,67,2
54.0,female,3542.0,1988,72,146,123,2
19.0,male,4817.0,2769,100,435,28,4
62.0,female,5633.0,1840,139,144,109,3
52.0,male,3529.0,2212,105,344,34,2
49.0,female,1034.0,1797,57,238,77,2
68.0,male,4825.0,2395,84,458,30,6
41.0,male,6226.0,2293,82,481,20,3
73.0,female,6223.0,1795,178,142,56,3
59.0,male,5008.0,2544,118,439,34,10
50.0,female,6218.0,2316,74,385,47,2
37.0,male,5618.0,2541,154,415,20,1
28.0,male,5646.0,2535,220,345,42,6
18.0,female,1023.0,2009,220,270,20,2
80.0,male,3036.0,2806,30,559,45,4
73.0,female,1029.0,1642,70,128,50,5
36.0,female,5022.0,2071,201,210,20,4
78.0,male,1025.0,2203,220,263,22,6
77.0,male,5646.0,2187,176,378,20,2
50.0,female,3531.0,2374,89,380,48,4
24.0,other,6224.0,1785,220,80,57,4
83.0,male,4816.0,2297,220,291,28,4
53.0,male,4811.0,2448,46,458,20,3
68.0,male,2517.0,2125,188,309,20,2
50.0,male,3040.0,2148,136,391,20,6
21.0,female,1046.0,2214,51,264,108,1
52.0,male,1037.0,2546,220,286,38,6
40.0,female,3516.0,2094,220,222,20,3
85.0,female,1037.0,1928,70,229,73,7
72.0,male,9710.0,1748,52,196,70,0
54.0,male,6227.0,2202,35,426,20,3
50.0,female,1045.0,2278,41,472,35,3
65.0,female,3040.0,1905,59,373,20,5
41.0,male,5613.0,2322,44,314,74,0
61.0,female,4811.0,2200,36,421,47,5
86.0,female,9721.0,1416,43,154,70,3
74.0,female,1026.0,1508,45,169,85,3
43.0,other,8912.0,1709,35,209,72,6
82.0,female,2015.0,1865,158,158,30,6
45.0,female,2544.0,2192,30,204,126,8
82.0,female,1032.0,1696,77,256,52,1
49.0,female,5033.0,2085,30,156,138,2
25.0,male,5613.0,2582,160,405,32,1
35.0,male,1028.0,2069,186,195,38,3
43.0,male,8913.0,2233,77,392,45,2
84.0,female,6535.0,1408,87,266,20,6
83.0,female,9712.0,1890,74,94,103,3
21.0,male,1822.0,2427,53,480,20,8
29.0,female,5611.0,2520,220,364,23,6
51.0,male,3548.0,2471,60,435,33,3
45.0,female,6212.0,2237,195,342,20,4
86.0,female,3535.0,1955,85,242,84,4
86.0,female,5008.0,2297,32,453,21,6
52.0,female,5632.0,2225,63,438,47,4
18.0,female,1030.0,2382,44,341,85,4
77.0,female,6220.0,2127,183,321,34,4
33.0,male,5027.0,2036,220,282,24,6
32.0,female,3516.0,2077,109,320,20,6
26.0,female,1036.0,2436,115,404,37,6
34.0,male,5025.0,2036,220,255,20,6
30.0,female,5619.0,1736,75,222,67,1
41.0,female,4828.0,1894,220,80,99,3
33.0,female,3515.0,1825,129,103,101,2
86.0,male,3543.0,2132,69,347,38,3
41.0,female,9710.0,2223,124,414,22,1
82.0,female,5021.0,1777,50,369,24,3
79.0,male,5615.0,2484,220,345,20,3
42.0,male,8910.0,2309,154,230,94,1
75.0,female,3036.0,2203,176,352,20,4
72.0,male,4826.0,2613,220,209,43,1
67.0,female,3516.0,1859,169,228,62,2
30.0,female,5646.0,2543,148,496,20,2
65.0,female,1031.0,1925,111,213,74,5
48.0,female,4815.0,2066,79,288,31,5
39.0,male,2018.0,2150,168,358,20,0
35.0,male,3024.0,2413,218,217,94,0
39.0,male,2014.0,2252,107,316,80,3
39.0,male,3021.0,2252,85,349,20,0
71.0,female,1824.0,1876,102,215,98,4
25.0,male,3515.0,2397,123,289,59,1
54.0,male,6513.0,2149,30,463,20,2
63.0,female,5645.0,2554,67,490,23,8
46.0,female,5616.0,2069,117,295,49,6
38.0,female,5618.0,2270,43,314,94,3
59.0,female,4817.0,1808,130,312,37,1
34.0,male,5647.0,2066,97,234,88,1
27.0,female,1037.0,2028,40,366,41,4
78.0,female,6533.0,1349,53,140,55,4
80.0,male,3515.0,1910,60,229,88,7
73.0,male,5016.0,2205,105,411,33,8
31.0,female,4817.0,2302,194,276,30,2
24.0,other,3548.0,2427,129,142,94,3
36.0,female,5023.0,1952,76,418,20,3
41.0,male,8913.0,2071,89,370,24,2
65.0,male,9731.0,1389,38,210,32,3
85.0,female,1036.0,1692,105,203,20,2
84.0,female,4823.0,1822,146,131,72,7
62.0,female,1823.0,1775,118,375,20,7
44.0,male,3516.0,2677,148,435,20,2
28.0,male,4811.0,2314,220,243,32,5
57.0,male,5608.0,2355,220,217,52,5
49.0,male,6536.0,2021,98,345,20,2
17.0,female,8922.0,2765,73,345,121,1
43.0,female,2013.0,1991,57,314,77,0
78.0,female,3535.0,1735,98,94,48,4
88.0,male,8928.0,1974,74,301,47,2
48.0,female,5021.0,1893,71,363,41,7
84.0,male,1037.0,2554,117,439,35,3
34.0,female,9731.0,2164,116,282,51,0
45.0,male,1036.0,2448,48,154,158,4
60.0,female,3516.0,2047,41,328,79,4
55.0,male,3532.0,2062,65,87,151,1
77.0,male,1036.0,2196,200,210,44,5
58.0,male,2518.0,2098,63,427,20,6
31.0,female,1827.0,2102,30,327,66,2
68.0,female,5633.0,1757,178,124,103,3
21.0,male,3027.0,2479,220,364,22,2
49.0,male,3024.0,2057,30,402,49,5
41.0,male,4825.0,2512,96,412,40,4
75.0,female,5632.0,1851,54,282,42,3
56.0,female,8921.0,1991,30,129,131,1
58.0,male,3543.0,1971,204,155,53,2
45.0,female,5634.0,2089,199,244,52,2
48.0,male,4810.0,2448,46,458,54,4
43.0,female,2543.0,1710,65,178,103,5
27.0,male,6223.0,2057,75,348,20,0
31.0,male,6223.0,1802,160,169,46,1
87.0,male,4816.0,1898,89,288,30,5
62.0,male,6536.0,1695,166,172,28,6
61.0,male,5623.0,2472,220,302,23,6
72.0,other,5614.0,2050,30,428,34,4
39.0,female,5643.0,1809,185,208,41,1
48.0,male,3515.0,2108,220,197,20,4
21.0,male,3024.0,2390,75,439,20,0
25.0,male,5633.0,1903,175,201,34,1
51.0,female,1023.0,1979,136,231,29,5
31.0,female,5014.0,2253,47,421,22,5
72.0,female,6215.0,1663,68,274,20,2
70.0,male,5623.0,2154,119,427,20,6
60.0,female,1820.0,1787,118,375,20,5
20.0,male,1038.0,2390,38,308,100,3
70.0,male,1029.0,2086,184,228,31,5
31.0,female,3511.0,2794,30,430,104,1
32.0,male,9715.0,2512,136,273,79,3
44.0,female,2012.0,1995,89,346,20,3
47.0,male,9730.0,2066,32,333,74,0
72.0,female,2547.0,2024,98,349,23,3
48.0,male,5634.0,1847,161,206,39,5
64.0,male,9710.0,2415,88,188,151,1
47.0,male,3516.0,2372,30,143,176,1
86.0,male,1825.0,2078,52,308,68,7
35.0,male,5037.0,2492,82,356,75,0
43.0,male,6221.0,2417,154,142,117,7
83.0,male,1823.0,2141,220,237,31,4
67.0,female,1034.0,1953,220,118,87,2
82.0,male,5029.0,2551,73,470,20,2
32.0,female,8912.0,2541,160,468,20,2
53.0,female,6220.0,2312,82,381,44,4
37.0,male,5045.0,2508,44,370,76,2
63.0,male,5025.0,2125,120,186,131,4
65.0,male,5623.0,2426,220,334,20,4
22.0,female,6224.0,1792,31,278,36,6
49.0,male,3515.0,2451,220,213,29,0
64.0,female,1028.0,1200,51,245,31,4
22.0,male,4823.0,2647,198,379,56,3
38.0,female,5620.0,1474,65,222,20,3
60.0,female,2517.0,2053,144,332,20,6
77.0,female,8921.0,2023,37,155,143,2
68.0,female,6224.0,1754,105,217,46,2
57.0,female,3024.0,2057,206,212,58,5
27.0,female,5023.0,1813,64,257,58,3
39.0,female,3534.0,1743,30,134,108,4
63.0,female,4811.0,2200,116,317,48,5
39.0,male,3026.0,2597,90,588,29,3
83.0,male,1811.0,2226,132,273,75,4
80.0,male,4821.0,2082,30,407,20,6
88.0,male,4810.0,2702,133,572,20,5
26.0,male,5621.0,2252,72,448,20,0
60.0,female,4810.0,2129,167,297,76,7
42.0,male,8911.0,2344,30,360,87,2
79.0,female,5016.0,1830,85,413,20,6
72.0,female,8924.0,1882,218,131,61,2
28.0,male,5014.0,2900,220,359,22,6
90.0,female,3023.0,2057,30,218,111,3
66.0,male,9735.0,2514,35,296,122,2
30.0,other,5634.0,2116,131,224,63,1
58.0,female,5632.0,2177,129,223,82,1
75.0,male,5619.0,2615,220,345,20,4
89.0,female,3024.0,2108,220,220,52,5
88.0,male,5634.0,2268,129,341,47,4
44.0,female,6514.0,1761,58,315,30,4
45.0,male,5633.0,2756,123,358,110,0
60.0,male,5622.0,2527,91,506,20,4
82.0,female,1035.0,1971,30,420,20,3
71.0,male,3025.0,2463,57,505,20,8
84.0,male,1028.0,2000,150,228,53,1
74.0,male,5621.0,2014,218,275,23,1
65.0,male,1825.0,2367,112,375,40,1
55.0,male,3026.0,1568,188,208,28,1
65.0,male,5010.0,1623,95,237,36,4
21.0,male,3035.0,2227,161,183,102,5
41.0,male,4826.0,2451,80,415,55,4
64.0,male,1824.0,1817,83,403,20,5
47.0,male,3026.0,1833,107,332,20,5
26.0,male,1811.0,2301,30,463,38,3
80.0,female,4816.0,2023,205,95,109,8
35.0,female,2015.0,2108,168,355,20,3
21.0,male,4817.0,2227,63,350,79,3
84.0,female,9728.0,1358,61,244,59,10
30.0,female,8921.0,2397,73,225,142,4
24.0,female,6535.0,1813,58,310,28,4
51.0,female,3024.0,1956,165,244,57,5
67.0,female,8923.0,1908,51,372,40,1
75.0,male,3028.0,1791,55,270,30,1
59.0,male,5012.0,2282,100,289,56,4
64.0,female,1027.0,1357,102,222,38,4
64.0,male,2013.0,1629,110,219,34,4
58.0,male,1033.0,2435,220,86,93,5
67.0,male,5024.0,2195,135,357,26,10
47.0,male,5610.0,2748,116,420,37,5
41.0,female,9730.0,1709,47,284,43,5
68.0,female,8926.0,2668,79,177,138,6
71.0,female,4817.0,2049,30,420,35,5
86.0,female,5624.0,1610,50,363,20,2
86.0,female,6535.0,1809,140,221,20,2
44.0,male,1031.0,2636,77,214,145,1
41.0,male,6226.0,1874,149,209,29,2
51.0,male,1030.0,1912,143,192,52,2
21.0,female,1826.0,2153,109,447,20,3
36.0,male,5621.0,2213,56,392,47,1
71.0,other,5615.0,1757,54,340,24,5
46.0,male,3023.0,2305,30,379,48,2
48.0,male,5012.0,2677,104,551,20,3
29.0,female,3511.0,2176,57,308,72,2
19.0,male,9734.0,2530,114,365,89,3
20.0,male,3027.0,1769,64,253,77,1
87.0,female,9728.0,1907,130,277,22,5
53.0,female,1828.0,1965,42,367,21,6
18.0,female,3022.0,2459,30,436,58,0
86.0,female,1033.0,1598,149,203,30,4
23.0,female,1024.0,2401,84,375,30,5
24.0,female,6214.0,2031,71,419,20,0
73.0,male,1047.0,2157,30,255,100,1
44.0,male,5013.0,2531,114,468,29,3
25.0,female,4825.0,2439,68,474,21,6
57.0,female,5629.0,2299,110,293,64,3
62.0,female,9710.0,2410,129,300,89,4
64.0,male,3027.0,2079,33,458,20,4
41.0,female,2017.0,2127,62,328,74,2
64.0,male,4811.0,2038,114,213,92,0
87.0,other,2549.0,1906,30,254,82,5
80.0,female,9732.0,1983,162,80,101,3
84.0,male,3543.0,2028,48,88,110,2
87.0,male,1048.0,1810,30,307,42,2
39.0,male,1025.0,2037,133,361,20,1
49.0,male,6535.0,1806,220,156,40,3
38.0,male,3534.0,2031,51,413,43,4
20.0,male,5620.0,1744,35,180,77,4
71.0,female,5622.0,2240,150,393,20,5
89.0,male,4825.0,2229,36,331,103,7
59.0,female,4813.0,2151,52,419,54,4
38.0,female,6210.0,2071,120,135,91,0
19.0,female,9731.0,1813,131,357,20,3
41.0,male,8927.0,2487,217,181,153,4
64.0,other,5646.0,2186,100,443,20,9
70.0,male,5621.0,2392,220,281,20,8
78.0,female,9711.0,2129,185,169,56,9
74.0,male,2542.0,2646,155,345,95,6
56.0,male,9731.0,1998,220,131,44,3
40.0,male,4825.0,2508,91,412,39,4
23.0,female,3043.0,1903,30,390,20,2
29.0,female,4822.0,1813,182,80,56,2
78.0,female,3512.0,1750,62,323,20,6
38.0,male,2016.0,2486,91,412,49,4
28.0,female,1033.0,1937,63,337,41,6
85.0,male,3024.0,1860,60,297,43,1
50.0,male,6224.0,1995,90,337,48,1
31.0,female,3024.0,2449,123,374,52,3
81.0,female,5012.0,2096,220,133,40,7
56.0,male,2521.0,2370,30,560,20,6
87.0,male,9735.0,2252,54,310,86,4
83.0,male,5013.0,2746,123,492,20,4
34.0,female,8909.0,1973,89,370,20,6
51.0,male,5030.0,2282,77,356,57,2
59.0,male,9732.0,1783,98,167,111,4
