"age","gender","zip_code","daily_kcal","protein_g","carbs_g","fat_g","fruit_portions"
41,"male","1031",2261,187,154,71,2
74,"male","2545",2184,89,195,151,4
62,"male","5612",2196,176,355,20,0
52,"male","5634",1847,80,366,36,5
37,"male","1813",2516,186,332,42,2
57,"female","3514",2300,181,216,98,3
50,"female","1033",1747,77,206,60,3
25,"male","3035",2489,159,443,22,3
42,"female","1028",1759,88,222,51,1
46,"female","5634",1770,105,214,58,2
35,"male","3511",2800,45,403,68,3
38,"female","9735",2230,220,118,61,1
75,"female","8927",2275,220,310,20,4
54,"male","5045",2480,201,394,20,3
28,"female","6221",1856,143,313,20,2
86,"male","5634",1992,30,327,93,6
81,"female","1033",1992,52,342,48,4
80,"male","8921",2437,155,226,115,2
22,"female","2545",2509,67,273,122,3
28,"male","5033",2516,54,263,122,4
61,"male","3515",1985,218,214,20,0
27,"male","4811",2470,46,475,65,6
80,"female","8921",2102,155,80,109,2
55,"female","3026",1564,69,155,75,0
86,"male","5022",2160,61,363,76,7
18,"female","4816",2365,165,395,28,1
26,"male","9721",2004,82,281,58,3
18,"male","5022",2623,87,588,45,8
39,"male","5632",2928,220,139,51,1
49,"male","3041",2218,122,391,38,5
80,"female","5644",1929,97,254,46,4
57,"female","3542",1999,79,298,59,2
78,"female","2545",2297,60,376,68,2
89,"female","2545",1598,98,314,23,6
72,"male","8927",2356,135,341,64,4
42,"male","6224",2293,89,421,42,0
46,"female","1823",1940,220,236,20,2
56,"female","1813",2286,54,372,41,4
18,"male","4817",2769,90,331,101,5
70,"female","3511",2239,108,277,79,3
36,"male","3026",1943,174,235,20,4
22,"female","4817",2084,81,353,20,0
62,"female","5644",1823,186,149,69,2
50,"male","1046",2234,156,391,27,4
61,"female","1036",2021,220,212,22,1
68,"male","1023",2268,98,449,20,3
64,"female","6211",2518,148,481,20,2
54,"male","3542",1858,30,312,43,2
88,"female","5621",1707,62,286,28,1
49,"male","3534",2226,113,239,91,5
88,"female","2517",1988,61,295,84,1
81,"female","2014",1963,52,287,54,6
42,"male","3023",2233,220,145,68,4
42,"female","1028",1895,142,185,53,1
40,"female","1823",2012,207,278,20,2
33,"male","9731",2000,30,347,42,2
49,"male","5644",2351,193,389,29,0
21,"female","2014",2083,220,195,42,2
19,"female","3035",2146,220,188,69,2
24,"male","3531",2665,114,492,20,4
58,"male","1035",2138,52,388,46,6
24,"male","9721",2200,82,239,92,5
39,"male","2014",2161,62,202,138,2
76,"female","9711",1890,54,370,56,3
35,"male","5632",2384,193,350,49,3
26,"female","4816",1616,220,95,56,5
39,"female","4825",2112,220,279,61,6
44,"female","3514",2232,68,348,79,2
56,"female","8921",1991,30,186,146,1
18,"female","2545",2201,35,342,84,2
73,"male","5045",1748,220,156,41,1
44,"female","1813",2286,48,341,70,9
75,"male","5632",2511,220,102,76,1
45,"female","4822",2164,30,194,144,0
72,"male","2014",1976,57,386,43,2
79,"female","6221",2297,78,250,110,4
21,"male","3041",2539,117,365,123,1
29,"male","8912",1925,46,308,47,1
40,"female","5632",2211,30,308,99,4
32,"male","4811",2552,213,407,36,1
79,"male","5644",2330,153,256,59,3
80,"female","1023",2297,32,403,37,8
52,"male","2517",2383,131,435,23,10
72,"male","2014",2042,89,283,49,4
21,"male","9712",2227,98,270,66,1
70,"male","1813",1818,96,413,20,4
43,"male","5622",2487,80,485,20,3
65,"male","4811",2206,85,335,39,0
40,"female","3515",2180,69,363,41,1
54,"male","1033",2184,30,456,50,7
52,"female","8927",2255,123,419,51,10
20,"male","5634",2048,146,258,63,3
65,"male","3035",2277,220,188,52,5
84,"female","9721",1358,53,145,56,4
28,"female","3516",1911,49,262,80,3
45,"male","8912",2217,47,512,20,0
59,"male","5646",2435,37,421,47,8
29,"male","1028",1934,72,151,103,3
60,"male","3542",2118,220,150,40,10
55,"female","2517",2333,131,490,25,4
79,"other","5644",1748,106,97,76,2
77,"male","5622",2392,150,393,20,5
34,"male","4822",2139,220,80,63,3
45,"male","6535",1745,52,312,24,3
38,"male","9735",1792,185,193,20,1
71,"female","1031",2300,108,358,37,5
22,"female","5612",2231,178,352,20,3
47,"female","4816",2517,220,311,20,4
87,"other","9735",1907,30,123,120,4
79,"other","1033",2471,93,269,138,6
86,"male","5621",1524,30,243,28,5
87,"male","2545",2230,63,414,20,1
32,"male","8912",2237,77,259,91,4
76,"female","6216",1469,87,195,53,4
21,"male","5634",1862,115,275,29,2
46,"female","1046",1966,119,206,86,4
77,"female","1823",1935,108,375,20,3
41,"male","5012",2284,38,306,94,5
65,"male","4816",2426,95,458,33,3
21,"female","1825",2414,111,259,136,3
36,"female","5033",2212,95,278,64,4
59,"female","1046",1783,77,379,22,4
33,"male","9721",2292,220,150,58,4
75,"female","5621",2009,64,324,80,5
21,"male","9712",2227,75,324,72,3
18,"female","9711",2586,220,95,129,1
44,"male","5014",2257,114,272,33,5
60,"male","8921",2687,167,195,54,1
39,"male","5045",2668,44,364,110,0
75,"female","6224",1704,30,370,21,1
73,"male","5622",2396,220,281,20,4
43,"male","6221",2097,45,311,68,2
38,"male","1031",1978,64,227,108,5
74,"female","9712",1977,203,224,42,3
28,"male","5033",2347,151,353,52,3
46,"male","5646",2470,80,435,20,9
20,"female","8927",2351,220,279,52,2
79,"male","9711",2491,73,335,93,9
85,"female","6216",1644,37,351,20,4
84,"male","4816",2423,220,249,25,0
80,"female","3542",1644,32,328,22,6
56,"male","5644",2471,143,256,70,2
52,"male","5014",2390,113,418,20,5
71,"female","3024",1882,110,252,49,3
36,"male","6224",2273,70,460,20,5
55,"female","3534",1937,61,338,58,4
72,"female","1028",2124,218,213,41,5
27,"female","6514",1701,126,105,58,2
71,"female","9735",1963,58,263,82,0
37,"female","5022",2622,185,387,41,7
79,"male","3542",1823,168,288,36,4
80,"male","4825",2332,220,311,26,1
82,"male","9712",2199,113,285,70,1
31,"female","8912",1918,117,271,72,5
33,"male","9728",2702,154,437,25,5
59,"female","5632",1423,69,155,62,3
61,"female","1036",2300,207,210,41,4
51,"male","2545",2669,167,195,29,0
46,"male","1036",2418,63,343,98,2
60,"female","1033",2102,47,350,61,1
49,"female","6535",1455,31,266,20,10
35,"female","4817",1806,144,100,101,2
68,"male","4811",2125,140,297,57,3
78,"male","4811",2526,210,407,52,2
78,"female","5022",1647,118,266,31,4
29,"male","6535",2295,101,427,20,2
56,"female","8921",1991,30,136,120,1
73,"female","5022",2271,172,431,20,5
56,"female","5616",2069,112,248,72,4
61,"female","6514",1623,48,188,38,2
37,"male","5033",2427,74,338,88,4
65,"male","1035",2515,137,470,28,4
68,"female","5621",1612,36,257,24,2
29,"male","5025",2368,98,473,20,6
76,"female","1825",1839,76,220,54,3
41,"male","5634",2116,220,172,51,5
21,"female","6216",2533,54,457,29,2
70,"male","4825",2319,187,257,78,2
19,"male","9735",2527,56,365,82,0
46,"female","3515",1809,67,317,23,3
56,"male","5045",2480,201,359,20,1
24,"male","6216",2109,96,358,20,2
79,"male","3023",2140,79,335,70,3
33,"female","1046",1806,44,317,43,3
59,"other","4822",2132,83,432,37,1
62,"male","1033",2095,198,210,63,4
75,"female","9721",1998,44,318,55,2
71,"female","1028",1466,102,128,36,4
61,"female","1023",1986,114,348,28,5
88,"female","1825",2176,220,237,43,3
50,"male","5634",2223,109,412,20,2
62,"female","4817",2214,56,242,103,0
79,"other","3035",2371,129,311,62,4
74,"female","3531",2064,94,251,92,4
31,"male","9731",2357,134,250,83,1
35,"female","6221",2271,33,474,35,2
19,"female","5014",2016,89,316,75,3
61,"male","5612",2336,183,314,20,4
70,"female","1825",1743,30,347,27,7
32,"female","2014",1858,184,223,20,1
64,"female","5646",1844,57,393,20,7
84,"female","5033",1800,30,323,52,1
30,"male","5022",2387,220,356,20,8
21,"male","2014",2375,89,391,52,5
52,"male","5025",2432,80,502,37,6
68,"male","1028",1924,198,102,85,0
81,"male","6514",1947,203,133,58,2
27,"other","5621",1978,30,324,50,4
72,"female","6224",1640,78,303,23,4
75,"female","6224",1528,120,282,24,5
53,"male","9728",2227,208,263,55,5
31,"male","4811",2132,127,308,41,7
85,"female","8912",1540,45,112,115,3
84,"male","8921",2368,168,226,29,2
70,"male","1036",2118,149,312,39,4
20,"male","5634",1998,71,263,86,1
56,"female","3542",2367,191,235,62,4
78,"female","4811",1950,30,307,42,3
30,"male","5634",2368,212,257,48,2
75,"male","9721",1818,78,266,46,3
30,"male","5634",2093,216,257,42,1
61,"other","3515",1668,37,244,85,3
32,"male","3548",1845,209,234,20,0
18,"male","1028",1862,30,221,65,1
79,"female","5014",2552,220,357,31,6
37,"female","5022",2257,194,233,73,10
29,"female","8921",2396,73,168,140,3
48,"female","3026",1364,35,154,55,2
30,"male","6211",2518,34,491,37,2
71,"female","1028",1874,158,236,38,5
78,"male","5646",2290,220,334,32,4
68,"female","1035",2207,128,361,20,4
33,"male","9711",2204,40,369,20,0
83,"male","1023",1803,146,209,39,4
67,"male","6211",2482,155,484,48,2
53,"female","5045",1795,165,172,30,5
75,"female","1028",1835,133,236,52,3
58,"male","3516",2118,63,371,47,3
77,"male","1033",1940,30,218,98,4
47,"female","4816",2008,44,319,77,0
43,"male","3515",2126,129,293,57,7
49,"male","3024",2206,143,391,20,4
87,"male","6535",1790,98,267,44,6
51,"male","1823",2095,180,319,20,4
43,"female","5022",2457,61,558,20,8
62,"male","5632",1838,54,215,72,4
46,"male","1036",2334,166,303,54,1
24,"male","6224",2273,80,272,80,1
79,"male","6211",2746,104,421,20,4
44,"female","9728",2483,33,541,20,2
27,"female","3023",2564,176,109,119,2
88,"female","4816",1504,47,265,74,10
69,"male","4825",2319,187,352,27,2
71,"female","1823",1876,96,291,62,3
26,"female","3511",2082,85,269,89,2
70,"female","1825",1643,136,204,32,5
42,"female","8912",1657,75,199,67,4
41,"female","5033",2112,139,344,44,4
81,"other","9735",1734,30,126,103,3
73,"male","5045",2074,117,298,36,5
71,"female","4822",1738,30,245,74,1
53,"female","9735",1985,30,152,143,0
40,"female","5632",2315,206,272,46,2
87,"male","2517",1953,184,332,20,0
43,"male","1023",1833,159,194,31,4
68,"female","5616",1773,204,209,20,5
32,"female","3035",2237,100,364,80,2
67,"male","6514",1945,141,236,20,7
28,"male","3515",1844,100,387,20,3
72,"male","1028",1962,103,120,86,0
20,"male","2545",2559,66,414,74,2
62,"male","1033",2137,117,336,26,4
27,"male","3026",1945,83,325,32,3
25,"male","8912",2365,220,145,66,2
20,"male","5621",2186,125,408,20,0
73,"male","5014",2010,218,282,20,3
23,"male","1825",2660,79,403,81,2
80,"male","4817",1866,130,236,61,5
53,"female","8921",2208,30,227,126,2
41,"female","6514",1829,130,297,28,2
52,"female","8912",2465,30,293,93,1
49,"male","3534",2226,105,217,112,4
30,"female","8921",2521,88,478,49,2
48,"female","2014",2184,30,438,24,7
39,"male","3024",2080,220,221,20,2
79,"other","3035",2471,116,451,31,5
65,"male","3041",2268,109,387,48,4
43,"female","6211",2097,30,264,89,0
19,"female","5033",2398,123,273,84,1
81,"male","1825",1772,214,156,44,6
68,"other","1823",1830,102,326,20,4
82,"male","5621",2209,119,303,72,5
54,"female","1813",2005,79,391,38,3
28,"male","9731",2366,79,307,95,2
82,"male","3024",2385,35,459,29,4
47,"female","4825",2006,220,214,20,6
74,"other","3035",2255,155,281,49,3
61,"female","6514",1962,115,257,75,2
21,"male","9712",2720,220,391,20,3
43,"female","5644",1995,56,143,125,3
47,"other","8912",2483,135,327,42,2
86,"male","1033",1918,78,338,48,2
53,"female","8921",2019,57,104,145,4
36,"female","9728",2627,151,478,27,2
32,"male","3026",1939,87,325,20,6
70,"female","5632",1773,195,130,81,2
64,"female","3041",1905,30,419,20,4
62,"female","3511",2214,56,291,91,3
63,"male","9712",2279,116,195,90,2
67,"male","5622",2569,220,359,20,8
87,"male","5632",2615,161,347,42,4
74,"female","1046",1802,56,328,22,3
48,"female","1033",1966,66,387,22,2
84,"male","3023",2160,79,335,59,2
48,"female","3024",1956,165,156,60,3
49,"female","3035",2108,114,237,91,3
34,"female","3024",2449,186,253,94,4
57,"female","4822",1227,36,217,31,2
72,"male","8927",2480,217,262,153,5
24,"female","1031",2180,107,365,22,5
64,"female","2545",2319,173,113,107,1
45,"female","5033",2145,94,246,103,1
79,"female","3024",2338,67,418,38,2
84,"female","8912",1540,38,229,53,5
57,"female","6535",1542,99,275,32,3
58,"female","3542",1597,32,379,20,1
38,"male","5632",2286,167,269,72,1
54,"female","5612",2137,35,401,20,3
79,"female","3542",1469,103,195,33,4
77,"female","5025",1789,220,190,20,6
19,"female","3041",1748,184,124,26,1
84,"male","3023",2108,30,476,40,3
50,"female","3534",2163,94,325,53,3
35,"male","1033",1940,30,362,20,5
79,"male","1035",2464,30,503,20,5
31,"male","8912",2204,30,341,50,1
62,"female","6224",2027,85,348,21,8
28,"other","3026",1696,64,291,30,4
71,"male","9711",1758,220,116,57,2
35,"male","5616",2147,65,289,79,3
30,"female","4816",2456,220,288,61,4
50,"female","6221",2451,61,496,20,4
42,"female","3514",2479,81,374,55,3
87,"female","4825",1592,59,140,80,7
43,"other","8912",2180,67,310,91,2
64,"female","3023",2554,169,235,71,1
51,"male","5621",1949,187,259,63,2
25,"female","3035",2544,126,490,45,4
76,"male","4811",2152,220,216,32,6
73,"male","5612",2340,173,317,20,3
65,"female","9735",1788,34,314,43,3
19,"male","3026",2246,220,154,20,3
88,"female","1028",1707,70,219,59,7
67,"female","9728",2237,86,299,101,4
22,"male","2517",2077,30,454,20,4
54,"male","5622",2364,147,393,20,6
49,"male","8921",3118,174,347,89,3
89,"male","4825",2415,111,429,25,5
78,"male","1823",2156,144,427,20,2
42,"male","3023",2233,220,161,71,4
61,"female","1031",2146,220,171,71,3
63,"female","6216",1635,37,296,39,4
67,"female","5014",2049,166,251,40,7
61,"male","2545",2242,220,195,20,6
84,"female","4825",2055,166,218,47,4
35,"male","1813",2178,54,202,110,5
55,"female","3026",1526,188,209,32,2
88,"female","5646",1760,47,351,34,2
68,"male","5621",2034,57,287,68,1
37,"male","9735",1792,91,246,59,2
30,"male","4811",2470,213,332,21,7
66,"male","9711",2094,95,205,108,3
82,"male","9711",1991,63,287,71,3
18,"male","6535",1867,78,220,70,3
71,"female","1028",1508,77,143,80,4
89,"male","3035",2125,90,161,110,6
38,"female","5033",2211,104,364,60,5
73,"male","5045",1748,119,253,36,2
80,"other","3511",2036,62,324,65,3
18,"female","3514",2330,123,217,95,1
33,"male","5616",2541,220,181,20,1
49,"male","6514",2178,60,259,95,3
19,"female","5634",2055,220,131,93,6
31,"female","5634",2077,216,116,54,2
21,"female","5033",1827,30,300,38,6
30,"female","4816",2369,194,212,72,2
36,"male","8912",2237,120,419,40,1
44,"male","1033",2173,30,435,33,8
87,"female","1028",1717,34,155,103,3
28,"male","5634",2398,54,202,123,2
30,"female","3035",2563,126,490,93,2
46,"female","5616",2094,85,437,20,3
77,"male","1033",2303,85,281,91,9
31,"female","4816",2401,220,317,20,7
84,"female","5612",2097,159,311,20,4
25,"male","1033",1968,80,409,22,3
61,"male","6535",1963,216,221,20,2
75,"male","1033",1946,30,254,90,4
53,"female","4816",2669,164,431,25,5
45,"female","3023",1933,143,95,87,3
30,"female","4816",2456,160,396,27,1
29,"male","1825",1860,171,233,23,5
25,"male","5621",2271,107,289,93,5
88,"female","9721",1861,65,315,59,6
35,"female","3511",2285,50,207,126,2
50,"female","3534",1937,66,242,89,1
29,"female","5622",2643,220,371,20,4
75,"female","5612",1624,191,161,30,9
75,"female","9728",2059,143,274,33,1
61,"female","5022",1890,173,276,20,2
69,"male","3026",2189,220,254,20,5
20,"male","6514",2283,53,263,106,0
53,"female","4816",2669,148,490,32,7
46,"female","1823",1940,138,333,20,3
70,"male","3026",1736,177,242,31,2
62,"male","1033",1957,151,288,28,6
20,"male","5045",2263,220,291,42,7
60,"male","3548",2119,86,249,91,3
41,"female","8927",2673,160,383,20,4
82,"female","5616",1777,77,223,60,2
36,"female","1825",1872,130,306,42,5
29,"female","5644",2118,87,378,43,1
62,"male","1033",1957,103,372,20,2
25,"male","3023",2650,72,429,49,0
84,"female","1031",2137,124,96,83,1
70,"male","4825",2613,220,235,43,0
25,"male","4816",2687,220,358,20,4
33,"male","3542",2495,64,390,84,1
34,"male","2517",2242,158,340,20,2
71,"male","4811",1723,30,376,25,4
32,"male","4825",2491,136,309,80,1
28,"female","6221",2308,58,324,71,4
50,"male","5634",1997,76,331,93,4
48,"male","6211",2575,69,484,73,3
86,"female","1825",1797,195,225,20,2
35,"female","9711",2285,30,338,71,0
73,"male","5646",2213,96,457,22,4
48,"male","6221",2588,154,329,59,1
61,"female","9721",2037,214,80,56,2
88,"male","8927",2141,143,365,39,5
37,"other","5634",1600,58,292,27,5
89,"male","4825",2524,207,247,49,0
79,"male","5045",1986,164,254,52,3
35,"female","4817",1858,185,288,34,2
28,"female","1028",2112,68,346,26,5
83,"male","5045",1986,146,251,41,2
57,"female","2517",2238,206,364,20,5
44,"female","3026",1995,220,192,26,5
64,"female","4817",2554,212,343,25,3
72,"female","5634",1663,109,105,78,3
75,"male","1033",2223,74,283,84,7
88,"female","4816",1872,30,413,20,4
38,"male","4816",2942,210,438,20,2
68,"male","4816",2410,220,348,20,3
38,"female","9735",2452,150,233,95,3
65,"female","3024",1925,110,257,49,5
81,"female","3548",1668,111,304,33,4
70,"male","8912",2343,137,291,34,2
67,"male","3026",2034,85,262,81,4
83,"male","1046",2547,160,239,97,4
53,"female","3548",1964,34,342,28,8
45,"female","4811",2664,50,542,47,4
47,"other","3026",1964,203,192,20,1
82,"male","5621",2028,79,269,92,2
35,"male","5022",2367,220,302,24,8
38,"male","8927",2487,220,290,78,6
43,"male","8912",2063,117,353,26,2
24,"male","6221",2489,220,317,30,1
44,"male","5632",2415,113,369,42,6
64,"male","4816",2242,213,300,42,3
81,"male","3514",2271,210,257,43,1
56,"male","8921",2626,94,242,133,2
77,"male","5622",2058,30,387,43,5
43,"male","5621",2198,61,310,83,1
84,"female","3534",1755,33,169,103,2
89,"other","3035",2255,90,281,92,4
27,"female","1035",2111,30,452,20,3
56,"male","9731",1482,38,149,64,8
18,"male","1823",1905,98,333,75,5
76,"male","6224",1634,90,208,53,4
72,"female","3024",2121,80,370,20,3
71,"female","9735",1571,94,94,76,3
64,"male","4817",2356,30,421,20,4
62,"female","3542",1999,70,298,79,4
85,"female","3516",1514,83,258,46,3
72,"female","4817",2239,85,335,55,3
61,"female","5033",1658,61,133,63,3
89,"female","3542",2176,47,368,49,0
53,"male","4817",2674,220,139,20,3
21,"male","5033",2286,144,238,84,2
85,"female","6211",2271,204,257,20,6
53,"female","3515",1935,57,282,57,1
87,"male","5616",2615,206,279,65,4
71,"female","3516",2077,34,383,53,1
21,"female","1825",1746,115,211,55,2
23,"male","9728",2453,151,437,20,3
54,"male","3035",2020,41,387,40,4
42,"male","8912",2233,114,309,62,3
24,"male","1823",2252,57,542,20,8
88,"male","4817",1988,87,315,22,5
88,"female","1028",1983,115,236,71,7
31,"female","4816",2449,160,439,20,3
71,"female","2545",2548,51,303,114,2
84,"female","8912",1865,36,414,20,2
48,"female","9728",2106,76,161,92,0
63,"male","5622",2472,220,334,20,3
42,"female","3548",2044,220,192,52,1
44,"female","1823",1914,174,324,21,3
50,"male","3548",2119,33,485,20,2
62,"female","6211",2178,74,374,53,4
42,"male","8912",2656,148,151,111,2
42,"female","4825",2402,82,391,25,4
30,"male","5022",2291,220,291,24,5
61,"female","6514",1682,212,151,20,6
79,"male","4816",2271,163,378,25,4
34,"male","3516",2076,139,256,50,0
32,"female","5014",2285,147,322,20,2
46,"male","2014",2318,157,318,20,2
19,"female","5014",2016,89,360,20,6
74,"male","1036",2097,147,303,64,3
24,"female","5622",2519,186,395,20,4
56,"male","1046",2453,220,253,41,0
39,"female","5621",1761,91,183,57,3
56,"female","3511",2333,30,303,84,1
36,"female","5033",2174,61,207,111,2
89,"female","5025",1707,145,237,20,7
35,"female","3514",2224,139,192,102,5
47,"male","3516",1794,195,134,93,1
85,"male","4817",2050,65,208,111,3
56,"female","5644",1853,186,127,61,3
86,"female","2014",1681,77,143,123,7
84,"female","1825",1891,101,216,71,8
78,"female","2545",1696,74,204,59,3
22,"other","9712",2297,168,230,54,3
42,"female","3511",1804,59,224,62,3
68,"female","3516",1402,51,246,31,3
55,"female","3534",2165,94,192,134,5
47,"female","3531",2318,192,337,33,5
44,"male","5632",2415,74,409,87,3
52,"female","8927",2311,220,253,20,4
79,"male","6211",2746,60,435,76,3
60,"female","2545",2582,120,405,56,6
42,"female","1028",1382,102,291,37,5
35,"female","5025",1809,85,392,20,6
79,"female","5621",1695,61,190,58,4
83,"female","6535",1310,45,266,21,10
54,"female","6211",1583,68,131,126,3
47,"female","2517",2093,189,346,20,2
39,"male","6221",2756,220,266,62,5
28,"female","6535",1813,126,184,38,5
26,"male","1028",2398,215,332,25,3
75,"male","4816",2482,95,479,34,9
41,"male","1033",2060,108,169,70,2
61,"female","3024",1808,165,212,31,2
25,"male","5622",2718,38,415,79,2
22,"male","4825",1756,59,312,20,0
53,"male","1813",2170,66,395,20,4
82,"male","5621",1944,96,200,90,0
28,"female","3514",2258,220,199,50,1
21,"female","3035",2274,151,269,72,1
33,"female","8912",2355,220,196,62,5
71,"female","1823",1535,149,243,20,3
77,"female","3531",2129,47,264,95,9
47,"female","2545",2000,109,353,29,2
81,"female","4825",1830,146,222,33,5
18,"female","3514",2111,30,308,78,0
72,"female","1031",2146,184,154,58,1
79,"male","1823",2084,177,251,35,5
26,"female","3511",2665,166,249,146,1
47,"female","5014",2538,150,380,22,5
34,"male","5014",2288,193,337,24,4
62,"male","8927",2271,220,279,20,7
62,"female","3542",1597,166,169,45,3
29,"female","5014",2082,55,363,59,1
42,"male","9728",2227,100,287,101,6
28,"male","9731",1945,54,347,43,4
69,"female","1825",1412,30,256,28,5
78,"male","1823",2084,180,297,20,0
82,"female","2545",1992,50,270,83,1
50,"male","1031",1794,72,246,62,5
46,"male","9735",2453,30,343,93,1
23,"female","4811",2519,30,558,54,4
59,"male","9731",1998,220,131,41,3
19,"male","3024",2496,113,383,60,3
32,"female","3514",2224,68,328,78,2
56,"female","6221",2027,67,324,68,4
59,"male","3026",1731,220,163,20,1
42,"female","3542",2082,76,146,82,2
52,"male","5025",1876,126,263,31,4
59,"female","5014",2087,171,334,20,0
72,"male","2014",1976,56,414,20,3
79,"male","5622",2667,150,470,20,8
35,"female","5014",2706,156,600,20,2
86,"male","5644",2028,158,159,82,3
65,"female","1813",1779,30,343,20,5
51,"male","1023",1883,130,320,28,5
48,"male","5612",2354,220,288,35,5
34,"female","2517",2147,212,358,20,1
46,"male","1031",2198,30,347,71,1
89,"male","3542",2051,129,330,35,3
85,"female","8912",1763,69,94,116,5
64,"male","1825",1817,162,172,36,5
58,"female","6211",2021,76,353,20,5
38,"male","2014",2637,125,415,67,4
63,"male","5045",2313,220,291,41,4
37,"male","9735",2070,91,173,120,1
27,"male","5012",2660,60,551,20,3
46,"female","5012",1987,187,186,52,3
44,"male","5632",2737,206,379,20,2
54,"female","3516",2160,51,305,86,3
77,"female","5022",2006,201,270,20,3
83,"female","6535",1408,38,270,20,7
56,"male","5022",2383,53,522,20,4
62,"female","1031",1865,207,191,38,1
71,"female","5616",1928,148,343,20,4
44,"female","3035",2237,178,261,88,0
42,"male","8912",2656,161,249,76,2
73,"male","5622",2396,220,281,23,3
63,"male","1825",1815,159,172,26,3
73,"male","5616",2271,95,370,48,3
32,"female","1035",2510,220,364,26,6
75,"female","1028",1874,136,132,82,2
19,"male","2014",2630,34,396,91,5
61,"female","1823",1812,174,334,20,4
71,"female","3024",1515,177,210,47,0
68,"male","3531",2646,57,600,23,3
18,"other","8921",2437,199,169,123,1
18,"male","4825",2168,217,213,21,3
56,"female","8921",2019,42,152,120,2
32,"female","3035",2483,49,478,78,2
28,"female","5634",2265,156,347,24,5
22,"female","3514",2260,220,160,82,1
88,"female","2517",1861,37,410,20,1
62,"female","3531",2279,122,358,70,6
79,"female","5616",2059,206,155,56,8
81,"male","3514",2806,125,339,98,9
62,"male","5014",2195,42,410,29,3
72,"other","1033",1818,30,372,20,5
38,"female","3516",2094,87,342,79,0
48,"male","5014",2658,39,568,20,6
84,"female","5033",1647,149,192,20,4
64,"other","1033",1818,80,416,20,1
22,"female","3035",2861,151,435,44,3
18,"male","4817",2308,30,341,96,1
88,"female","9728",1650,47,306,36,2
56,"female","3534",2011,140,170,80,2
41,"male","5646",2418,132,418,31,1
56,"female","1035",1795,190,226,20,3
71,"female","3514",1632,38,333,40,5
84,"female","5033",1777,45,178,109,2
43,"female","5644",1791,185,228,20,2
43,"male","9735",2437,63,394,59,1
72,"female","5022",1850,61,359,38,5
30,"male","9712",2506,78,421,20,5
86,"male","3534",2060,79,281,33,6
59,"female","3024",1960,61,229,122,1
68,"male","9728",1971,94,304,55,3
56,"male","2014",1999,35,324,66,3
57,"other","4817",1960,174,235,42,2
25,"male","4811",2199,116,281,76,4
29,"female","3548",2424,115,142,112,1
81,"female","4825",2068,220,202,26,2
22,"male","2545",2488,110,198,129,1
25,"male","8912",2045,108,271,63,3
77,"male","2517",2119,220,237,20,5
66,"male","3026",1999,98,263,81,7
89,"female","3511",1984,52,325,65,7
22,"male","6224",2139,108,347,40,2
72,"female","8927",2314,210,283,20,4
30,"female","3024",2456,126,440,37,3
28,"male","1046",2423,76,218,128,4
36,"other","9711",2199,211,124,68,1
50,"female","1813",2221,173,282,51,2
30,"female","3542",1874,115,357,20,2
80,"other","9735",1551,62,178,78,3
80,"female","6216",2024,30,376,39,4
30,"male","8927",2433,220,293,28,6
65,"female","3024",2046,82,349,27,4
46,"male","1031",2216,73,365,35,6
44,"female","3035",2108,112,115,109,2
43,"female","6535",1601,57,370,20,4
63,"female","2014",1878,35,386,20,3
23,"female","5622",2053,161,359,20,3
74,"male","1036",2386,30,80,180,2
19,"male","5045",2387,220,118,93,5
85,"female","5616",1854,151,288,28,3
57,"female","5621",1379,100,220,32,3
70,"male","1825",2233,206,210,82,2
54,"female","1825",1635,49,343,20,1
35,"female","8927",2396,46,522,20,2
21,"female","1825",1974,46,356,21,4
42,"female","5033",2153,56,303,93,3
84,"female","4822",1610,41,145,75,1
87,"male","3516",1936,30,155,121,1
39,"male","6221",2286,39,305,107,2
89,"male","5644",1644,45,124,85,3
38,"male","5033",2400,105,246,142,0
82,"female","5616",2280,186,333,20,6
42,"female","3041",1799,126,246,29,1
37,"male","3514",2533,220,277,42,1
39,"female","6535",1642,64,274,20,1
39,"male","8912",2252,120,448,37,3
29,"female","3542",2042,55,332,66,3
65,"female","1028",1660,30,196,86,3
47,"other","3026",1964,78,324,43,1
24,"female","5622",2003,55,351,24,7
55,"male","6535",1963,220,185,20,1
82,"male","3531",2594,205,306,47,4
40,"female","1823",2012,67,351,53,6
29,"female","3511",2082,135,221,112,3
41,"female","5033",2211,51,470,52,4
88,"female","9728",1650,64,287,22,1
32,"male","9712",2234,166,262,60,0
81,"female","9712",2046,60,94,112,3
71,"female","4817",2049,84,269,97,1
25,"female","3035",2172,90,269,108,0
19,"female","3026",2153,44,323,74,3
26,"male","6211",3045,149,473,59,4
61,"female","3024",2025,82,345,20,2
77,"other","5644",1565,149,80,36,3
55,"other","3511",2223,95,237,103,4
39,"female","3534",2094,30,264,112,3
35,"female","3041",2095,82,221,78,3
23,"male","4825",2302,170,234,103,2
77,"male","1028",1924,53,221,87,3
66,"female","3534",1979,86,211,125,4
36,"female","6535",1634,44,302,20,3
75,"female","3515",1889,57,231,108,4
60,"female","9731",1623,57,228,33,3
24,"female","6535",1981,220,234,20,5
54,"male","6224",2403,220,241,55,6
61,"female","1031",2099,75,286,55,1
74,"male","5045",2068,220,148,71,4
71,"male","6535",1634,74,263,20,5
